state,year,driver_gender,driver_race,decriminalization,medical,recreational,no_reforms,search_conducted_false,search_conducted_true,search_conducted_rate,contraband_found_false,contraband_found_true,contraband_found_rate,hit_false,hit_true,hit_rate,num_stops
NC,2012,F,Other,1,0,0,0,6638.0,30.0,0.004499100179964007,6665.0,3.0,0.0004499100179964008,27.0,3.0,0.1,6668.0
NC,2012,F,White,1,0,0,0,172526.0,739.0,0.004265142989062996,173191.0,74.0,0.00042709144951375065,665.0,74.0,0.10013531799729364,173265.0
NC,2012,M,Asian,1,0,0,0,4477.0,35.0,0.007757092198581559,4507.0,5.0,0.0011081560283687944,30.0,5.0,0.14285714285714285,4512.0
NC,2012,M,Black,1,0,0,0,125935.0,1284.0,0.010092832045527793,127079.0,140.0,0.0011004645532506935,1144.0,140.0,0.10903426791277257,127219.0
NC,2012,M,Hispanic,1,0,0,0,39988.0,644.0,0.015849576688324474,40580.0,52.0,0.0012797794841504233,592.0,52.0,0.08074534161490682,40632.0
NC,2012,M,Other,1,0,0,0,14652.0,84.0,0.005700325732899023,14724.0,12.0,0.0008143322475570032,72.0,12.0,0.14285714285714285,14736.0
NC,2012,M,White,1,0,0,0,350349.0,2386.0,0.00676428480303911,352458.0,277.0,0.0007852920747870215,2109.0,277.0,0.11609388097233865,352735.0
NC,2013,F,Asian,1,0,0,0,1991.0,4.0,0.0020050125313283208,1992.0,3.0,0.001503759398496241,1.0,3.0,0.75,1995.0
NC,2013,F,Black,1,0,0,0,66667.0,281.0,0.0041972874469737706,66916.0,32.0,0.000477982912110892,249.0,32.0,0.11387900355871886,66948.0
NC,2013,F,Hispanic,1,0,0,0,11724.0,43.0,0.003654287413954279,11764.0,3.0,0.00025495028469448456,40.0,3.0,0.06976744186046513,11767.0
NC,2013,F,Other,1,0,0,0,6465.0,36.0,0.0055376095985233045,6494.0,7.0,0.001076757421935087,29.0,7.0,0.19444444444444445,6501.0
NC,2013,F,White,1,0,0,0,156771.0,628.0,0.003989860164295834,157285.0,114.0,0.000724273978868989,514.0,114.0,0.18152866242038213,157399.0
NC,2013,M,Asian,1,0,0,0,4423.0,21.0,0.004725472547254726,4442.0,2.0,0.00045004500450045,19.0,2.0,0.09523809523809523,4444.0
NC,2013,M,Black,1,0,0,0,113678.0,1390.0,0.012079813675391942,114809.0,259.0,0.0022508429798032466,1131.0,259.0,0.18633093525179856,115068.0
NC,2013,M,Hispanic,1,0,0,0,36351.0,621.0,0.01679649464459591,36905.0,67.0,0.0018121821919290274,554.0,67.0,0.107890499194847,36972.0
NC,2013,M,Other,1,0,0,0,13289.0,100.0,0.00746881768616028,13369.0,20.0,0.001493763537232056,80.0,20.0,0.2,13389.0
NC,2013,M,White,1,0,0,0,311268.0,2240.0,0.007144953238832821,313032.0,476.0,0.0015183025632519744,1764.0,476.0,0.2125,313508.0
NC,2014,F,Asian,1,0,0,0,1923.0,2.0,0.001038961038961039,1925.0,,,2.0,,,1925.0
NC,2014,F,Black,1,0,0,0,60473.0,206.0,0.003394914220735345,60642.0,37.0,0.0006097661464427561,169.0,37.0,0.1796116504854369,60679.0
NC,2014,F,Hispanic,1,0,0,0,11127.0,35.0,0.0031356387744131877,11155.0,7.0,0.0006271277548826375,28.0,7.0,0.2,11162.0
NC,2014,F,Other,1,0,0,0,5806.0,16.0,0.002748196496049468,5820.0,2.0,0.00034352456200618345,14.0,2.0,0.125,5822.0
NC,2014,F,White,1,0,0,0,142343.0,423.0,0.0029628903240267288,142669.0,97.0,0.0006794334785593209,326.0,97.0,0.2293144208037825,142766.0
NC,2014,M,Asian,1,0,0,0,4048.0,29.0,0.0071130733382389014,4075.0,2.0,0.0004905567819475104,27.0,2.0,0.06896551724137931,4077.0
NC,2014,M,Black,1,0,0,0,96901.0,1005.0,0.01026494801135783,97667.0,239.0,0.0024411169897656936,766.0,239.0,0.23781094527363186,97906.0
NC,2014,M,Hispanic,1,0,0,0,31632.0,437.0,0.013626867067884874,32003.0,66.0,0.002058062303158814,371.0,66.0,0.15102974828375287,32069.0
NC,2014,M,Other,1,0,0,0,11761.0,55.0,0.0046547054840893705,11807.0,9.0,0.0007616790792146242,46.0,9.0,0.16363636363636366,11816.0
NC,2014,M,White,1,0,0,0,266897.0,1485.0,0.00553315796141321,267999.0,383.0,0.0014270703698459658,1102.0,383.0,0.2579124579124579,268382.0
NC,2015,F,Asian,1,0,0,0,1855.0,5.0,0.0026881720430107533,1860.0,,,5.0,,,1860.0
NC,2015,F,Black,1,0,0,0,63477.0,231.0,0.0036259182520248633,63667.0,41.0,0.0006435612481948893,190.0,41.0,0.1774891774891775,63708.0
NC,2015,F,Hispanic,1,0,0,0,12185.0,26.0,0.002129227745475391,12204.0,7.0,0.0005732536237818361,19.0,7.0,0.2692307692307692,12211.0
NC,2015,F,Other,1,0,0,0,6170.0,18.0,0.002908855850032321,6180.0,8.0,0.001292824822236587,10.0,8.0,0.4444444444444444,6188.0
NC,2015,F,White,1,0,0,0,139245.0,395.0,0.002828702377542252,139541.0,99.0,0.0007089659123460327,296.0,99.0,0.2506329113924051,139640.0
NC,2015,M,Asian,1,0,0,0,3956.0,25.0,0.006279829188646069,3980.0,1.0,0.0002511931675458428,24.0,1.0,0.04,3981.0
NC,2015,M,Black,1,0,0,0,98747.0,1039.0,0.010412282284087948,99549.0,237.0,0.0023750826769286274,802.0,237.0,0.2281039461020212,99786.0
NC,2015,M,Hispanic,1,0,0,0,33201.0,368.0,0.010962495159224284,33501.0,68.0,0.002025678453334922,300.0,68.0,0.18478260869565216,33569.0
NC,2015,M,Other,1,0,0,0,12550.0,71.0,0.005625544727042232,12607.0,14.0,0.0011092623405435386,57.0,14.0,0.19718309859154928,12621.0
NC,2015,M,White,1,0,0,0,250503.0,1329.0,0.005277327742304393,251463.0,369.0,0.0014652625559897071,960.0,369.0,0.27765237020316025,251832.0
RI,2005,F,Black,0,0,0,1,319.0,21.0,0.06176470588235295,339.0,1.0,0.0029411764705882357,20.0,1.0,0.047619047619047616,340.0
RI,2005,F,White,0,0,0,1,3148.0,52.0,0.01625,3182.0,18.0,0.005625,34.0,18.0,0.3461538461538461,3200.0
RI,2005,M,Asian,0,0,0,1,298.0,11.0,0.035598705501618116,309.0,,,11.0,,,309.0
RI,2005,M,Black,0,0,0,1,1137.0,183.0,0.13863636363636364,1272.0,48.0,0.03636363636363636,135.0,48.0,0.26229508196721313,1320.0
RI,2005,M,Hispanic,0,0,0,1,243.0,26.0,0.0966542750929368,263.0,6.0,0.022304832713754646,20.0,6.0,0.2307692307692308,269.0
RI,2005,M,Other,0,0,0,1,50.0,1.0,0.0196078431372549,51.0,,,1.0,,,51.0
RI,2005,M,White,0,0,0,1,7755.0,406.0,0.04974880529346894,8050.0,111.0,0.013601274353633131,295.0,111.0,0.2733990147783251,8161.0
RI,2006,F,Asian,0,1,0,0,357.0,6.0,0.016528925619834708,362.0,1.0,0.0027548209366391185,5.0,1.0,0.16666666666666666,363.0
RI,2006,F,Black,0,1,0,0,1343.0,61.0,0.04344729344729345,1393.0,11.0,0.007834757834757834,50.0,11.0,0.18032786885245905,1404.0
RI,2006,F,Hispanic,0,1,0,0,165.0,4.0,0.02366863905325444,169.0,,,4.0,,,169.0
RI,2006,F,White,0,1,0,0,13524.0,211.0,0.015362213323625772,13693.0,42.0,0.0030578813250819077,169.0,42.0,0.1990521327014218,13735.0
RI,2006,M,Asian,0,1,0,0,1231.0,30.0,0.023790642347343374,1256.0,5.0,0.003965107057890564,25.0,5.0,0.16666666666666666,1261.0
RI,2006,M,Black,0,1,0,0,4742.0,500.0,0.09538344143456697,5098.0,144.0,0.027470431133155285,356.0,144.0,0.28800000000000003,5242.0
RI,2006,M,Hispanic,0,1,0,0,880.0,78.0,0.081419624217119,938.0,20.0,0.020876826722338204,58.0,20.0,0.2564102564102564,958.0
RI,2006,M,Other,0,1,0,0,137.0,3.0,0.021428571428571432,140.0,,,3.0,,,140.0
RI,2006,M,White,0,1,0,0,31052.0,1204.0,0.03732638888888889,31901.0,355.0,0.011005704365079366,849.0,355.0,0.29485049833887045,32256.0
RI,2007,F,Asian,0,1,0,0,317.0,1.0,0.0031446540880503146,318.0,,,1.0,,,318.0
RI,2007,F,Black,0,1,0,0,1192.0,74.0,0.05845181674565561,1244.0,22.0,0.017377567140600316,52.0,22.0,0.2972972972972973,1266.0
RI,2007,F,Hispanic,0,1,0,0,711.0,38.0,0.050734312416555405,737.0,12.0,0.01602136181575434,26.0,12.0,0.3157894736842105,749.0
RI,2007,F,White,0,1,0,0,11920.0,195.0,0.01609574907139909,12056.0,59.0,0.004869995872884853,136.0,59.0,0.3025641025641025,12115.0
RI,2007,M,Asian,0,1,0,0,1069.0,32.0,0.029064486830154408,1093.0,8.0,0.007266121707538602,24.0,8.0,0.25,1101.0
RI,2007,M,Black,0,1,0,0,3986.0,446.0,0.1006317689530686,4270.0,162.0,0.03655234657039711,284.0,162.0,0.3632286995515695,4432.0
RI,2007,M,Hispanic,0,1,0,0,2808.0,278.0,0.09008425145819833,3012.0,74.0,0.023979261179520414,204.0,74.0,0.26618705035971224,3086.0
RI,2007,M,Other,0,1,0,0,120.0,1.0,0.008264462809917356,121.0,,,1.0,,,121.0
RI,2007,M,White,0,1,0,0,25885.0,1033.0,0.03837580800951036,26608.0,310.0,0.01151645738910766,723.0,310.0,0.3000968054211036,26918.0
RI,2008,F,Asian,0,1,0,0,270.0,3.0,0.01098901098901099,273.0,,,3.0,,,273.0
RI,2008,F,Black,0,1,0,0,1140.0,55.0,0.04602510460251046,1178.0,17.0,0.014225941422594144,38.0,17.0,0.3090909090909091,1195.0
RI,2008,F,Hispanic,0,1,0,0,751.0,42.0,0.052963430012610335,787.0,6.0,0.007566204287515763,36.0,6.0,0.14285714285714285,793.0
RI,2008,F,White,0,1,0,0,9385.0,150.0,0.015731515469323543,9490.0,45.0,0.004719454640797064,105.0,45.0,0.3,9535.0
RI,2008,M,Asian,0,1,0,0,1029.0,38.0,0.03561387066541706,1055.0,12.0,0.011246485473289596,26.0,12.0,0.3157894736842105,1067.0
RI,2008,M,Black,0,1,0,0,4804.0,330.0,0.06427736657576938,5024.0,110.0,0.021425788858589798,220.0,110.0,0.3333333333333333,5134.0
RI,2008,M,Hispanic,0,1,0,0,3640.0,317.0,0.08011119535001264,3876.0,81.0,0.02047005307050796,236.0,81.0,0.2555205047318612,3957.0
RI,2008,M,White,0,1,0,0,22638.0,867.0,0.036885768985322274,23212.0,293.0,0.012465432886619868,574.0,293.0,0.33794694348327564,23505.0
RI,2009,F,Asian,0,1,0,0,234.0,2.0,0.00847457627118644,235.0,1.0,0.00423728813559322,1.0,1.0,0.5,236.0
RI,2009,F,Black,0,1,0,0,1091.0,51.0,0.0446584938704028,1127.0,15.0,0.013134851138353764,36.0,15.0,0.29411764705882354,1142.0
RI,2009,F,Hispanic,0,1,0,0,717.0,41.0,0.05408970976253298,752.0,6.0,0.0079155672823219,35.0,6.0,0.14634146341463414,758.0
RI,2009,F,White,0,1,0,0,7244.0,193.0,0.025951324458787145,7376.0,61.0,0.008202232082829098,132.0,61.0,0.3160621761658031,7437.0
RI,2009,M,Asian,0,1,0,0,834.0,19.0,0.022274325908558032,844.0,9.0,0.010550996483001172,10.0,9.0,0.4736842105263158,853.0
RI,2009,M,Black,0,1,0,0,4766.0,379.0,0.07366375121477163,5023.0,122.0,0.02371234207968902,257.0,122.0,0.32189973614775724,5145.0
RI,2009,M,Hispanic,0,1,0,0,3661.0,369.0,0.09156327543424317,3926.0,104.0,0.025806451612903226,265.0,104.0,0.28184281842818426,4030.0
RI,2009,M,Other,0,1,0,0,100.0,1.0,0.0099009900990099,101.0,,,1.0,,,101.0
RI,2009,M,White,0,1,0,0,19167.0,930.0,0.046275563516942834,19754.0,343.0,0.017067223963775687,587.0,343.0,0.3688172043010753,20097.0
RI,2010,F,Asian,0,1,0,0,216.0,2.0,0.009174311926605505,218.0,,,2.0,,,218.0
RI,2010,F,Black,0,1,0,0,1019.0,52.0,0.048552754435107384,1057.0,14.0,0.013071895424836602,38.0,14.0,0.2692307692307692,1071.0
RI,2010,F,Hispanic,0,1,0,0,781.0,29.0,0.03580246913580247,801.0,9.0,0.011111111111111113,20.0,9.0,0.3103448275862069,810.0
RI,2010,F,White,0,1,0,0,7609.0,146.0,0.01882656350741457,7699.0,56.0,0.007221147646679561,90.0,56.0,0.3835616438356164,7755.0
RI,2010,M,Asian,0,1,0,0,696.0,16.0,0.02247191011235955,707.0,5.0,0.007022471910112359,11.0,5.0,0.3125,712.0
RI,2010,M,Black,0,1,0,0,4591.0,317.0,0.06458842705786473,4805.0,103.0,0.020986145069274653,214.0,103.0,0.3249211356466877,4908.0
RI,2010,M,Hispanic,0,1,0,0,3327.0,275.0,0.07634647418101055,3527.0,75.0,0.02082176568573015,200.0,75.0,0.2727272727272727,3602.0
RI,2010,M,Other,0,1,0,0,127.0,1.0,0.0078125,128.0,,,1.0,,,128.0
RI,2010,M,White,0,1,0,0,19382.0,822.0,0.04068501286873887,19877.0,327.0,0.016184913878439913,495.0,327.0,0.3978102189781022,20204.0
RI,2011,F,Asian,0,1,0,0,261.0,3.0,0.011363636363636364,262.0,2.0,0.007575757575757577,1.0,2.0,0.6666666666666666,264.0
RI,2011,F,Black,0,1,0,0,1137.0,49.0,0.04131534569983136,1174.0,12.0,0.010118043844856659,37.0,12.0,0.24489795918367346,1186.0
RI,2011,F,Hispanic,0,1,0,0,827.0,29.0,0.033878504672897186,846.0,10.0,0.011682242990654205,19.0,10.0,0.3448275862068966,856.0
RI,2011,F,White,0,1,0,0,8314.0,148.0,0.017489955093358545,8404.0,58.0,0.0068541715906405105,90.0,58.0,0.3918918918918919,8462.0
RI,2011,M,Asian,0,1,0,0,817.0,18.0,0.02155688622754491,827.0,8.0,0.009580838323353292,10.0,8.0,0.4444444444444444,835.0
RI,2011,M,Black,0,1,0,0,4720.0,329.0,0.06516141810259457,4940.0,109.0,0.02158843335313924,220.0,109.0,0.331306990881459,5049.0
RI,2011,M,Hispanic,0,1,0,0,3660.0,272.0,0.06917599186164802,3850.0,82.0,0.020854526958290945,190.0,82.0,0.3014705882352941,3932.0
RI,2011,M,Other,0,1,0,0,111.0,1.0,0.008928571428571428,112.0,,,1.0,,,112.0
RI,2011,M,White,0,1,0,0,21141.0,761.0,0.034745685325541044,21559.0,343.0,0.015660670258423888,418.0,343.0,0.4507227332457293,21902.0
RI,2012,F,Asian,1,1,0,0,345.0,1.0,0.0028901734104046237,345.0,1.0,0.0028901734104046237,,1.0,,346.0
RI,2012,F,Black,1,1,0,0,1825.0,60.0,0.03183023872679045,1873.0,12.0,0.00636604774535809,48.0,12.0,0.2,1885.0
RI,2012,F,Hispanic,1,1,0,0,1507.0,44.0,0.02836879432624113,1538.0,13.0,0.008381689232753063,31.0,13.0,0.2954545454545455,1551.0
RI,2012,F,Other,1,1,0,0,49.0,1.0,0.02,50.0,,,1.0,,,50.0
RI,2012,F,White,1,1,0,0,12091.0,149.0,0.012173202614379085,12180.0,60.0,0.004901960784313725,89.0,60.0,0.4026845637583893,12240.0
RI,2012,M,Asian,1,1,0,0,1064.0,28.0,0.02564102564102564,1080.0,12.0,0.01098901098901099,16.0,12.0,0.42857142857142855,1092.0
RI,2012,M,Black,1,1,0,0,6062.0,385.0,0.05971769815418024,6279.0,168.0,0.026058631921824102,217.0,168.0,0.4363636363636363,6447.0
RI,2012,M,Hispanic,1,1,0,0,5651.0,361.0,0.06004657351962741,5881.0,131.0,0.02178975382568197,230.0,131.0,0.3628808864265928,6012.0
RI,2012,M,Other,1,1,0,0,214.0,4.0,0.01834862385321101,218.0,,,4.0,,,218.0
RI,2012,M,White,1,1,0,0,26957.0,827.0,0.029765332565505325,27424.0,360.0,0.01295709761013533,467.0,360.0,0.43530834340991537,27784.0
RI,2013,F,Asian,1,1,0,0,271.0,4.0,0.014545454545454544,273.0,2.0,0.007272727272727274,2.0,2.0,0.5,275.0
RI,2013,F,Black,1,1,0,0,1569.0,45.0,0.027881040892193308,1593.0,21.0,0.013011152416356878,24.0,21.0,0.4666666666666667,1614.0
RI,2013,F,Hispanic,1,1,0,0,1241.0,28.0,0.02206461780929866,1262.0,7.0,0.005516154452324665,21.0,7.0,0.25,1269.0
RI,2013,F,White,1,1,0,0,8980.0,101.0,0.011122123114194473,9028.0,53.0,0.005836361634181258,48.0,53.0,0.5247524752475248,9081.0
RI,2013,M,Asian,1,1,0,0,767.0,10.0,0.012870012870012871,776.0,1.0,0.001287001287001287,9.0,1.0,0.1,777.0
RI,2013,M,Black,1,1,0,0,4536.0,283.0,0.05872587673791242,4684.0,135.0,0.028014110811371645,148.0,135.0,0.4770318021201414,4819.0
RI,2013,M,Hispanic,1,1,0,0,4672.0,232.0,0.04730831973898858,4809.0,95.0,0.01937194127243067,137.0,95.0,0.4094827586206897,4904.0
RI,2013,M,White,1,1,0,0,18620.0,515.0,0.026914031878756205,18848.0,287.0,0.01499869349359812,228.0,287.0,0.5572815533980583,19135.0
RI,2014,F,Black,1,1,0,0,1805.0,39.0,0.021149674620390455,1828.0,16.0,0.008676789587852495,23.0,16.0,0.41025641025641024,1844.0
RI,2014,F,Hispanic,1,1,0,0,1535.0,41.0,0.02601522842639594,1558.0,18.0,0.011421319796954314,23.0,18.0,0.4390243902439024,1576.0
RI,2014,F,White,1,1,0,0,10246.0,116.0,0.011194750048253231,10305.0,57.0,0.005500868558193399,59.0,57.0,0.4913793103448276,10362.0
RI,2014,M,Asian,1,1,0,0,970.0,29.0,0.02902902902902903,986.0,13.0,0.013013013013013013,16.0,13.0,0.4482758620689655,999.0
RI,2014,M,Black,1,1,0,0,5357.0,366.0,0.06395247247946881,5535.0,188.0,0.03284990389655775,178.0,188.0,0.5136612021857924,5723.0
RI,2014,M,Hispanic,1,1,0,0,5513.0,362.0,0.06161702127659575,5724.0,151.0,0.02570212765957447,211.0,151.0,0.4171270718232044,5875.0
RI,2014,M,Other,1,1,0,0,45.0,1.0,0.021739130434782608,45.0,1.0,0.021739130434782608,,1.0,,46.0
RI,2014,M,White,1,1,0,0,21636.0,520.0,0.023469940422458927,21858.0,298.0,0.013450081242101465,222.0,298.0,0.5730769230769229,22156.0
RI,2015,F,Black,1,1,0,0,1786.0,27.0,0.014892443463872038,1795.0,18.0,0.009928295642581356,9.0,18.0,0.6666666666666666,1813.0
RI,2015,F,Hispanic,1,1,0,0,1661.0,28.0,0.016577856719952634,1677.0,12.0,0.007104795737122558,16.0,12.0,0.42857142857142855,1689.0
RI,2015,F,White,1,1,0,0,8864.0,117.0,0.013027502505288942,8918.0,63.0,0.007014809041309431,54.0,63.0,0.5384615384615384,8981.0
RI,2015,M,Asian,1,1,0,0,832.0,27.0,0.031431897555296864,846.0,13.0,0.015133876600698487,14.0,13.0,0.4814814814814815,859.0
RI,2015,M,Black,1,1,0,0,5340.0,258.0,0.04608788853161844,5466.0,132.0,0.023579849946409437,126.0,132.0,0.5116279069767442,5598.0
RI,2015,M,Hispanic,1,1,0,0,5942.0,295.0,0.04729838063171397,6092.0,145.0,0.02324835658168992,150.0,145.0,0.4915254237288136,6237.0
RI,2015,M,Other,1,1,0,0,41.0,1.0,0.023809523809523808,42.0,,,1.0,,,42.0
RI,2015,M,White,1,1,0,0,19190.0,505.0,0.02564102564102564,19446.0,249.0,0.012642802741812642,256.0,249.0,0.493069306930693,19695.0
SC,2005,F,Black,0,0,0,1,61098.0,507.0,0.008229851473094716,61423.0,182.0,0.00295430565700836,325.0,182.0,0.35897435897435903,61605.0
SC,2005,F,Hispanic,0,0,0,1,2160.0,34.0,0.015496809480401094,2189.0,5.0,0.0022789425706472195,29.0,5.0,0.14705882352941174,2194.0
SC,2005,F,Other,0,0,0,1,1405.0,4.0,0.0028388928317956,1407.0,2.0,0.0014194464158978,2.0,2.0,0.5,1409.0
SC,2005,F,White,0,0,0,1,104812.0,935.0,0.008841858397874172,105332.0,415.0,0.003924461214029712,520.0,415.0,0.4438502673796792,105747.0
SC,2005,M,Black,0,0,0,1,101402.0,4009.0,0.038032083938108925,103758.0,1653.0,0.015681475367845858,2356.0,1653.0,0.41232227488151657,105411.0
SC,2005,M,Hispanic,0,0,0,1,18045.0,1355.0,0.06984536082474227,19128.0,272.0,0.014020618556701031,1083.0,272.0,0.2007380073800738,19400.0
SC,2005,M,Other,0,0,0,1,4410.0,78.0,0.017379679144385027,4462.0,26.0,0.005793226381461676,52.0,26.0,0.3333333333333333,4488.0
SC,2005,M,White,0,0,0,1,216066.0,5481.0,0.02473967149182792,219326.0,2221.0,0.010024960843523044,3260.0,2221.0,0.4052180259076811,221547.0
SC,2006,F,Black,0,0,0,1,78762.0,572.0,0.007210023445181133,79139.0,195.0,0.002457962538129932,377.0,195.0,0.3409090909090909,79334.0
SC,2006,F,Hispanic,0,0,0,1,3227.0,26.0,0.007992622194897018,3248.0,5.0,0.001537042729787888,21.0,5.0,0.19230769230769232,3253.0
SC,2006,F,Other,0,0,0,1,1656.0,3.0,0.0018083182640144665,1658.0,1.0,0.0006027727546714887,2.0,1.0,0.3333333333333333,1659.0
SC,2006,F,White,0,0,0,1,131554.0,1253.0,0.009434743650560587,132351.0,456.0,0.0034335539542343398,797.0,456.0,0.363926576217079,132807.0
SC,2006,M,Black,0,0,0,1,133593.0,4282.0,0.031057116953762468,136214.0,1661.0,0.012047144152311876,2621.0,1661.0,0.38790284913591777,137875.0
SC,2006,M,Hispanic,0,0,0,1,23937.0,1900.0,0.0735379494523358,25557.0,280.0,0.01083717149823896,1620.0,280.0,0.14736842105263154,25837.0
SC,2006,M,Other,0,0,0,1,5192.0,54.0,0.010293556995806329,5237.0,9.0,0.001715592832634388,45.0,9.0,0.16666666666666666,5246.0
SC,2006,M,White,0,0,0,1,275561.0,5808.0,0.020641932835529144,279144.0,2225.0,0.00790776524777072,3583.0,2225.0,0.3830922865013774,281369.0
SC,2007,F,Black,0,0,0,1,86846.0,813.0,0.00927457534309084,87442.0,217.0,0.0024755016598409746,596.0,217.0,0.2669126691266913,87659.0
SC,2007,F,Hispanic,0,0,0,1,3735.0,107.0,0.02785007808433108,3833.0,9.0,0.002342529932326913,98.0,9.0,0.08411214953271028,3842.0
SC,2007,F,Other,0,0,0,1,1866.0,7.0,0.0037373198077949813,1873.0,,,7.0,,,1873.0
SC,2007,F,White,0,0,0,1,147783.0,1525.0,0.010213786267313205,148843.0,465.0,0.003114367615934846,1060.0,465.0,0.30491803278688523,149308.0
SC,2007,M,Black,0,0,0,1,143707.0,5699.0,0.038144385098322686,147401.0,2005.0,0.013419809110745218,3694.0,2005.0,0.35181610808913844,149406.0
SC,2007,M,Hispanic,0,0,0,1,26681.0,3167.0,0.10610426159206647,29460.0,388.0,0.012999195926025194,2779.0,388.0,0.1225134196400379,29848.0
SC,2007,M,Other,0,0,0,1,5454.0,64.0,0.011598405219282348,5505.0,13.0,0.002355926060166727,51.0,13.0,0.203125,5518.0
SC,2007,M,White,0,0,0,1,301208.0,7267.0,0.023557824783207715,306084.0,2391.0,0.007751033309020179,4876.0,2391.0,0.32902160451355444,308475.0
SC,2008,F,Black,0,0,0,1,90655.0,967.0,0.010554233699329856,91366.0,256.0,0.002794088755975639,711.0,256.0,0.2647362978283351,91622.0
SC,2008,F,Hispanic,0,0,0,1,4935.0,112.0,0.02219140083217753,5034.0,13.0,0.0025757875965920353,99.0,13.0,0.11607142857142858,5047.0
SC,2008,F,Other,0,0,0,1,2166.0,16.0,0.007332722273143905,2174.0,8.0,0.0036663611365719533,8.0,8.0,0.5,2182.0
SC,2008,F,White,0,0,0,1,160299.0,1987.0,0.012243816472154098,161731.0,555.0,0.003419888345266998,1432.0,555.0,0.2793155510820332,162286.0
SC,2008,M,Black,0,0,0,1,150145.0,6222.0,0.03979100449583352,154565.0,1802.0,0.011524170700979108,4420.0,1802.0,0.2896174863387978,156367.0
SC,2008,M,Hispanic,0,0,0,1,27612.0,3002.0,0.09805971124322206,30246.0,368.0,0.012020644149735416,2634.0,368.0,0.12258494337108596,30614.0
SC,2008,M,Other,0,0,0,1,5837.0,101.0,0.017009093971034017,5929.0,9.0,0.0015156618390030313,92.0,9.0,0.0891089108910891,5938.0
SC,2008,M,White,0,0,0,1,317619.0,8581.0,0.026305947271612503,323819.0,2381.0,0.0072992029429797675,6200.0,2381.0,0.2774734879384687,326200.0
SC,2009,F,Black,0,0,0,1,98120.0,908.0,0.009169123884153977,98830.0,198.0,0.001999434503372784,710.0,198.0,0.21806167400881055,99028.0
SC,2009,F,Hispanic,0,0,0,1,5155.0,149.0,0.028092006033182505,5284.0,20.0,0.0037707390648567115,129.0,20.0,0.1342281879194631,5304.0
SC,2009,F,Other,0,0,0,1,2550.0,23.0,0.008938981733385153,2570.0,3.0,0.001165954139137194,20.0,3.0,0.13043478260869565,2573.0
SC,2009,F,White,0,0,0,1,176977.0,2251.0,0.01255942151895909,178698.0,530.0,0.0029571272345838818,1721.0,530.0,0.23545091070635274,179228.0
SC,2009,M,Black,0,0,0,1,155079.0,6450.0,0.03993091023902828,159806.0,1723.0,0.010666815246797787,4727.0,1723.0,0.2671317829457364,161529.0
SC,2009,M,Hispanic,0,0,0,1,25121.0,3024.0,0.10744359566530468,27736.0,409.0,0.014531888434890743,2615.0,409.0,0.13525132275132276,28145.0
SC,2009,M,Other,0,0,0,1,6287.0,103.0,0.016118935837245697,6375.0,15.0,0.002347417840375587,88.0,15.0,0.14563106796116504,6390.0
SC,2009,M,White,0,0,0,1,336903.0,8464.0,0.024507263288038518,343222.0,2145.0,0.006210784469853807,6319.0,2145.0,0.2534262759924385,345367.0
SC,2010,F,Black,0,0,0,1,99381.0,851.0,0.008490302498204167,100076.0,156.0,0.001556389177109107,695.0,156.0,0.18331374853113985,100232.0
SC,2010,F,Hispanic,0,0,0,1,5018.0,101.0,0.019730416096893924,5114.0,5.0,0.0009767532721234617,96.0,5.0,0.049504950495049514,5119.0
SC,2010,F,Other,0,0,0,1,2447.0,30.0,0.012111425111021396,2472.0,5.0,0.0020185708518368995,25.0,5.0,0.16666666666666666,2477.0
SC,2010,F,White,0,0,0,1,173527.0,2293.0,0.013041747241496985,175356.0,464.0,0.0026390626777385963,1829.0,464.0,0.2023549934583515,175820.0
SC,2010,M,Black,0,0,0,1,151844.0,6614.0,0.041739767004505934,156801.0,1657.0,0.010457029622991582,4957.0,1657.0,0.25052918052615664,158458.0
SC,2010,M,Hispanic,0,0,0,1,23828.0,2871.0,0.10753211730776434,26379.0,320.0,0.011985467620510129,2551.0,320.0,0.1114594218042494,26699.0
SC,2010,M,Other,0,0,0,1,5895.0,118.0,0.01962414768002661,5992.0,21.0,0.003492433061699651,97.0,21.0,0.17796610169491525,6013.0
SC,2010,M,White,0,0,0,1,330853.0,8872.0,0.026115240267863712,337678.0,2047.0,0.006025461770549709,6825.0,2047.0,0.2307258791704238,339725.0
SC,2011,F,Black,0,0,0,1,103724.0,1096.0,0.010456019843541308,104584.0,236.0,0.0022514787254340773,860.0,236.0,0.21532846715328466,104820.0
SC,2011,F,Hispanic,0,0,0,1,4841.0,102.0,0.02063524175601861,4932.0,11.0,0.0022253692089823987,91.0,11.0,0.10784313725490197,4943.0
SC,2011,F,Other,0,0,0,1,2369.0,12.0,0.00503989920201596,2377.0,4.0,0.0016799664006719867,8.0,4.0,0.3333333333333333,2381.0
SC,2011,F,White,0,0,0,1,175332.0,2209.0,0.012442196450397371,177074.0,467.0,0.002630378335145121,1742.0,467.0,0.2114078768673608,177541.0
SC,2011,M,Black,0,0,0,1,156643.0,6727.0,0.041176470588235294,161941.0,1429.0,0.008747015976005386,5298.0,1429.0,0.2124275308458451,163370.0
