state,district,precinct,party,candidate,votes
NORTH CAROLINA,11,11,REPUBLICAN,MADISON CAWTHORN,415
NORTH CAROLINA,11,11 PRI,DEMOCRAT,MOE DAVIS,241
NORTH CAROLINA,11,11 PRI,REPUBLICAN,MADISON CAWTHORN,719
NORTH CAROLINA,11,11.1,DEMOCRAT,MOE DAVIS,374
NORTH CAROLINA,11,11.1,REPUBLICAN,MADISON CAWTHORN,44
NORTH CAROLINA,11,12,DEMOCRAT,MOE DAVIS,66
NORTH CAROLINA,11,12,REPUBLICAN,MADISON CAWTHORN,315
NORTH CAROLINA,11,12.1,DEMOCRAT,MOE DAVIS,525
NORTH CAROLINA,11,12.1,REPUBLICAN,MADISON CAWTHORN,91
NORTH CAROLINA,11,13,DEMOCRAT,MOE DAVIS,58
NORTH CAROLINA,11,13,REPUBLICAN,MADISON CAWTHORN,353
NORTH CAROLINA,11,13.1,DEMOCRAT,MOE DAVIS,531
NORTH CAROLINA,11,13.1,REPUBLICAN,MADISON CAWTHORN,82
NORTH CAROLINA,11,14,DEMOCRAT,MOE DAVIS,53
NORTH CAROLINA,11,14,REPUBLICAN,MADISON CAWTHORN,302
NORTH CAROLINA,11,14.2,DEMOCRAT,MOE DAVIS,467
NORTH CAROLINA,11,14.2,REPUBLICAN,MADISON CAWTHORN,89
NORTH CAROLINA,11,14.3,DEMOCRAT,MOE DAVIS,214
NORTH CAROLINA,11,14.3,REPUBLICAN,MADISON CAWTHORN,62
NORTH CAROLINA,11,15,DEMOCRAT,MOE DAVIS,86
NORTH CAROLINA,11,15,REPUBLICAN,MADISON CAWTHORN,387
NORTH CAROLINA,11,15.1,DEMOCRAT,MOE DAVIS,560
NORTH CAROLINA,11,15.1,REPUBLICAN,MADISON CAWTHORN,90
NORTH CAROLINA,11,16,DEMOCRAT,MOE DAVIS,52
NORTH CAROLINA,11,16,REPUBLICAN,MADISON CAWTHORN,196
NORTH CAROLINA,11,16.2,DEMOCRAT,MOE DAVIS,589
NORTH CAROLINA,11,16.2,REPUBLICAN,MADISON CAWTHORN,98
NORTH CAROLINA,11,16A,DEMOCRAT,MOE DAVIS,393
NORTH CAROLINA,11,16A,REPUBLICAN,MADISON CAWTHORN,1628
NORTH CAROLINA,11,17,DEMOCRAT,MOE DAVIS,13
NORTH CAROLINA,11,17,REPUBLICAN,MADISON CAWTHORN,163
NORTH CAROLINA,11,17.1,DEMOCRAT,MOE DAVIS,446
NORTH CAROLINA,11,17.1,REPUBLICAN,MADISON CAWTHORN,80
NORTH CAROLINA,11,18,DEMOCRAT,MOE DAVIS,464
NORTH CAROLINA,11,18,REPUBLICAN,MADISON CAWTHORN,1286
NORTH CAROLINA,11,18.2,DEMOCRAT,MOE DAVIS,1286
NORTH CAROLINA,11,18.2,REPUBLICAN,MADISON CAWTHORN,470
NORTH CAROLINA,11,19,DEMOCRAT,MOE DAVIS,3
NORTH CAROLINA,11,19,REPUBLICAN,MADISON CAWTHORN,121
NORTH CAROLINA,11,19.1,DEMOCRAT,MOE DAVIS,360
NORTH CAROLINA,11,19.1,REPUBLICAN,MADISON CAWTHORN,144
NORTH CAROLINA,11,20.1,DEMOCRAT,MOE DAVIS,278
NORTH CAROLINA,11,20.1,REPUBLICAN,MADISON CAWTHORN,45
NORTH CAROLINA,11,21.1,DEMOCRAT,MOE DAVIS,663
NORTH CAROLINA,11,21.1,REPUBLICAN,MADISON CAWTHORN,214
NORTH CAROLINA,11,22.2,DEMOCRAT,MOE DAVIS,745
NORTH CAROLINA,11,22.2,REPUBLICAN,MADISON CAWTHORN,147
NORTH CAROLINA,11,23.2,DEMOCRAT,MOE DAVIS,154
NORTH CAROLINA,11,23.2,REPUBLICAN,MADISON CAWTHORN,48
NORTH CAROLINA,11,23.3,DEMOCRAT,MOE DAVIS,231
NORTH CAROLINA,11,23.3,REPUBLICAN,MADISON CAWTHORN,80
NORTH CAROLINA,11,24.1,DEMOCRAT,MOE DAVIS,397
NORTH CAROLINA,11,24.1,REPUBLICAN,MADISON CAWTHORN,187
NORTH CAROLINA,11,25.1,DEMOCRAT,MOE DAVIS,518
NORTH CAROLINA,11,25.1,REPUBLICAN,MADISON CAWTHORN,190
NORTH CAROLINA,11,26.1,DEMOCRAT,MOE DAVIS,395
NORTH CAROLINA,11,26.1,REPUBLICAN,MADISON CAWTHORN,104
NORTH CAROLINA,11,27,DEMOCRAT,MOE DAVIS,867
NORTH CAROLINA,11,27,REPUBLICAN,MADISON CAWTHORN,1703
NORTH CAROLINA,11,27.2,DEMOCRAT,MOE DAVIS,237
NORTH CAROLINA,11,27.2,REPUBLICAN,MADISON CAWTHORN,53
NORTH CAROLINA,11,28,DEMOCRAT,MOE DAVIS,300
NORTH CAROLINA,11,28,REPUBLICAN,MADISON CAWTHORN,844
NORTH CAROLINA,11,28.1,DEMOCRAT,MOE DAVIS,490
NORTH CAROLINA,11,28.1,REPUBLICAN,MADISON CAWTHORN,50
NORTH CAROLINA,11,29.2,DEMOCRAT,MOE DAVIS,867
NORTH CAROLINA,11,29.2,REPUBLICAN,MADISON CAWTHORN,283
NORTH CAROLINA,11,30,DEMOCRAT,MOE DAVIS,383
NORTH CAROLINA,11,30,REPUBLICAN,MADISON CAWTHORN,342
NORTH CAROLINA,11,30.2,DEMOCRAT,MOE DAVIS,472
NORTH CAROLINA,11,30.2,REPUBLICAN,MADISON CAWTHORN,320
NORTH CAROLINA,11,30.3,DEMOCRAT,MOE DAVIS,514
NORTH CAROLINA,11,30.3,REPUBLICAN,MADISON CAWTHORN,385
NORTH CAROLINA,11,31.1,DEMOCRAT,MOE DAVIS,372
NORTH CAROLINA,11,31.1,REPUBLICAN,MADISON CAWTHORN,291
NORTH CAROLINA,11,32.1,DEMOCRAT,MOE DAVIS,321
NORTH CAROLINA,11,32.1,REPUBLICAN,MADISON CAWTHORN,234
NORTH CAROLINA,11,33.2,DEMOCRAT,MOE DAVIS,185
NORTH CAROLINA,11,33.2,REPUBLICAN,MADISON CAWTHORN,152
NORTH CAROLINA,11,33.3,DEMOCRAT,MOE DAVIS,251
NORTH CAROLINA,11,33.3,REPUBLICAN,MADISON CAWTHORN,213
NORTH CAROLINA,11,34,DEMOCRAT,MOE DAVIS,225
NORTH CAROLINA,11,34,REPUBLICAN,MADISON CAWTHORN,907
NORTH CAROLINA,11,34.1,DEMOCRAT,MOE DAVIS,235
NORTH CAROLINA,11,34.1,REPUBLICAN,MADISON CAWTHORN,131
NORTH CAROLINA,11,35.1,DEMOCRAT,MOE DAVIS,395
NORTH CAROLINA,11,35.1,REPUBLICAN,MADISON CAWTHORN,154
NORTH CAROLINA,11,36.1,DEMOCRAT,MOE DAVIS,248
NORTH CAROLINA,11,36.1,REPUBLICAN,MADISON CAWTHORN,194
NORTH CAROLINA,11,37.1,DEMOCRAT,MOE DAVIS,185
NORTH CAROLINA,11,37.1,REPUBLICAN,MADISON CAWTHORN,275
NORTH CAROLINA,11,38.2,DEMOCRAT,MOE DAVIS,231
NORTH CAROLINA,11,38.2,REPUBLICAN,MADISON CAWTHORN,199
NORTH CAROLINA,11,38.3,DEMOCRAT,MOE DAVIS,379
NORTH CAROLINA,11,38.3,REPUBLICAN,MADISON CAWTHORN,419
NORTH CAROLINA,11,39.2,DEMOCRAT,MOE DAVIS,185
NORTH CAROLINA,11,39.2,REPUBLICAN,MADISON CAWTHORN,147
NORTH CAROLINA,11,39.3,DEMOCRAT,MOE DAVIS,339
NORTH CAROLINA,11,39.3,REPUBLICAN,MADISON CAWTHORN,245
NORTH CAROLINA,11,40.2,DEMOCRAT,MOE DAVIS,442
NORTH CAROLINA,11,40.2,REPUBLICAN,MADISON CAWTHORN,425
NORTH CAROLINA,11,41.1,DEMOCRAT,MOE DAVIS,317
NORTH CAROLINA,11,41.1,REPUBLICAN,MADISON CAWTHORN,431
NORTH CAROLINA,11,42.1,DEMOCRAT,MOE DAVIS,356
NORTH CAROLINA,11,42.1,REPUBLICAN,MADISON CAWTHORN,250
NORTH CAROLINA,11,43.2,DEMOCRAT,MOE DAVIS,224
NORTH CAROLINA,11,43.2,REPUBLICAN,MADISON CAWTHORN,129
NORTH CAROLINA,11,44.1,DEMOCRAT,MOE DAVIS,1054
NORTH CAROLINA,11,44.1,REPUBLICAN,MADISON CAWTHORN,441
NORTH CAROLINA,11,45.1,DEMOCRAT,MOE DAVIS,560
NORTH CAROLINA,11,45.1,REPUBLICAN,MADISON CAWTHORN,403
NORTH CAROLINA,11,46.1,DEMOCRAT,MOE DAVIS,234
NORTH CAROLINA,11,46.1,REPUBLICAN,MADISON CAWTHORN,152
NORTH CAROLINA,11,47.1,DEMOCRAT,MOE DAVIS,421
NORTH CAROLINA,11,47.1,REPUBLICAN,MADISON CAWTHORN,679
NORTH CAROLINA,11,48.1,DEMOCRAT,MOE DAVIS,473
NORTH CAROLINA,11,48.1,REPUBLICAN,MADISON CAWTHORN,425
NORTH CAROLINA,11,49.1,DEMOCRAT,MOE DAVIS,429
NORTH CAROLINA,11,49.1,REPUBLICAN,MADISON CAWTHORN,698
NORTH CAROLINA,11,50.1,DEMOCRAT,MOE DAVIS,176
NORTH CAROLINA,11,50.1,REPUBLICAN,MADISON CAWTHORN,378
NORTH CAROLINA,11,51.2,DEMOCRAT,MOE DAVIS,248
NORTH CAROLINA,11,51.2,REPUBLICAN,MADISON CAWTHORN,266
NORTH CAROLINA,11,52.1,DEMOCRAT,MOE DAVIS,360
NORTH CAROLINA,11,52.1,REPUBLICAN,MADISON CAWTHORN,375
NORTH CAROLINA,11,53.1,DEMOCRAT,MOE DAVIS,279
NORTH CAROLINA,11,53.1,REPUBLICAN,MADISON CAWTHORN,332
NORTH CAROLINA,11,54.2,DEMOCRAT,MOE DAVIS,589
NORTH CAROLINA,11,54.2,REPUBLICAN,MADISON CAWTHORN,392
NORTH CAROLINA,11,55.1,DEMOCRAT,MOE DAVIS,535
NORTH CAROLINA,11,55.1,REPUBLICAN,MADISON CAWTHORN,303
NORTH CAROLINA,11,56.2,DEMOCRAT,MOE DAVIS,434
NORTH CAROLINA,11,56.2,REPUBLICAN,MADISON CAWTHORN,165
NORTH CAROLINA,11,57.1,DEMOCRAT,MOE DAVIS,527
NORTH CAROLINA,11,57.1,REPUBLICAN,MADISON CAWTHORN,381
NORTH CAROLINA,11,58.1,DEMOCRAT,MOE DAVIS,416
NORTH CAROLINA,11,58.1,REPUBLICAN,MADISON CAWTHORN,176
NORTH CAROLINA,11,59.1,DEMOCRAT,MOE DAVIS,703
NORTH CAROLINA,11,59.1,REPUBLICAN,MADISON CAWTHORN,365
NORTH CAROLINA,11,60.2,DEMOCRAT,MOE DAVIS,225
NORTH CAROLINA,11,60.2,REPUBLICAN,MADISON CAWTHORN,117
NORTH CAROLINA,11,60.4,DEMOCRAT,MOE DAVIS,318
NORTH CAROLINA,11,60.4,REPUBLICAN,MADISON CAWTHORN,145
NORTH CAROLINA,11,61.1,DEMOCRAT,MOE DAVIS,476
NORTH CAROLINA,11,61.1,REPUBLICAN,MADISON CAWTHORN,258
NORTH CAROLINA,11,62.1,DEMOCRAT,MOE DAVIS,515
NORTH CAROLINA,11,62.1,REPUBLICAN,MADISON CAWTHORN,268
NORTH CAROLINA,11,63.1,DEMOCRAT,MOE DAVIS,85
NORTH CAROLINA,11,63.1,REPUBLICAN,MADISON CAWTHORN,148
NORTH CAROLINA,11,64.1,DEMOCRAT,MOE DAVIS,239
NORTH CAROLINA,11,64.1,REPUBLICAN,MADISON CAWTHORN,238
NORTH CAROLINA,11,65.1,DEMOCRAT,MOE DAVIS,452
NORTH CAROLINA,11,65.1,REPUBLICAN,MADISON CAWTHORN,227
NORTH CAROLINA,11,66.1,DEMOCRAT,MOE DAVIS,246
NORTH CAROLINA,11,66.1,REPUBLICAN,MADISON CAWTHORN,147
NORTH CAROLINA,11,67.1,DEMOCRAT,MOE DAVIS,490
NORTH CAROLINA,11,67.1,REPUBLICAN,MADISON CAWTHORN,145
NORTH CAROLINA,11,68.1,DEMOCRAT,MOE DAVIS,527
NORTH CAROLINA,11,68.1,REPUBLICAN,MADISON CAWTHORN,387
NORTH CAROLINA,11,681,DEMOCRAT,MOE DAVIS,52
NORTH CAROLINA,11,681,REPUBLICAN,MADISON CAWTHORN,87
NORTH CAROLINA,11,69.1,DEMOCRAT,MOE DAVIS,375
NORTH CAROLINA,11,69.1,REPUBLICAN,MADISON CAWTHORN,297
NORTH CAROLINA,11,70.1,DEMOCRAT,MOE DAVIS,662
NORTH CAROLINA,11,70.1,REPUBLICAN,MADISON CAWTHORN,264
NORTH CAROLINA,11,71.1,DEMOCRAT,MOE DAVIS,821
NORTH CAROLINA,11,71.1,REPUBLICAN,MADISON CAWTHORN,306
NORTH CAROLINA,11,ABSENTEE,DEMOCRAT,MOE DAVIS,17985
NORTH CAROLINA,11,ABSENTEE,REPUBLICAN,MADISON CAWTHORN,9629
NORTH CAROLINA,11,ABSENTEE SUPPLEMENTAL,DEMOCRAT,MOE DAVIS,14
NORTH CAROLINA,11,ABSENTEE SUPPLEMENTAL,REPUBLICAN,MADISON CAWTHORN,15
NORTH CAROLINA,11,AC,DEMOCRAT,MOE DAVIS,443
NORTH CAROLINA,11,AC,REPUBLICAN,MADISON CAWTHORN,936
NORTH CAROLINA,11,ALARKA,DEMOCRAT,MOE DAVIS,199
NORTH CAROLINA,11,ALARKA,REPUBLICAN,MADISON CAWTHORN,399
NORTH CAROLINA,11,ALMOND,DEMOCRAT,MOE DAVIS,333
NORTH CAROLINA,11,ALMOND,REPUBLICAN,MADISON CAWTHORN,669
NORTH CAROLINA,11,ANNW,DEMOCRAT,MOE DAVIS,271
NORTH CAROLINA,11,ANNW,REPUBLICAN,MADISON CAWTHORN,837
NORTH CAROLINA,11,ANSW,DEMOCRAT,MOE DAVIS,245
NORTH CAROLINA,11,ANSW,REPUBLICAN,MADISON CAWTHORN,837
NORTH CAROLINA,11,AR,DEMOCRAT,MOE DAVIS,287
NORTH CAROLINA,11,AR,REPUBLICAN,MADISON CAWTHORN,602
NORTH CAROLINA,11,AT,DEMOCRAT,MOE DAVIS,581
NORTH CAROLINA,11,AT,REPUBLICAN,MADISON CAWTHORN,1437
NORTH CAROLINA,11,AVML,DEMOCRAT,MOE DAVIS,5970
NORTH CAROLINA,11,AVML,REPUBLICAN,MADISON CAWTHORN,2385
NORTH CAROLINA,11,AVOM,DEMOCRAT,MOE DAVIS,2907
NORTH CAROLINA,11,AVOM,REPUBLICAN,MADISON CAWTHORN,3351
NORTH CAROLINA,11,B1,DEMOCRAT,MOE DAVIS,857
NORTH CAROLINA,11,B1,REPUBLICAN,MADISON CAWTHORN,513
NORTH CAROLINA,11,B2,DEMOCRAT,MOE DAVIS,695
NORTH CAROLINA,11,B2,REPUBLICAN,MADISON CAWTHORN,475
NORTH CAROLINA,11,B3,DEMOCRAT,MOE DAVIS,846
NORTH CAROLINA,11,B3,REPUBLICAN,MADISON CAWTHORN,677
NORTH CAROLINA,11,B4,DEMOCRAT,MOE DAVIS,738
NORTH CAROLINA,11,B4,REPUBLICAN,MADISON CAWTHORN,464
NORTH CAROLINA,11,BC,DEMOCRAT,MOE DAVIS,215
NORTH CAROLINA,11,BC,REPUBLICAN,MADISON CAWTHORN,427
NORTH CAROLINA,11,BC1,DEMOCRAT,MOE DAVIS,506
NORTH CAROLINA,11,BC1,REPUBLICAN,MADISON CAWTHORN,1115
NORTH CAROLINA,11,BC2,DEMOCRAT,MOE DAVIS,604
NORTH CAROLINA,11,BC2,REPUBLICAN,MADISON CAWTHORN,997
NORTH CAROLINA,11,BCK,DEMOCRAT,MOE DAVIS,318
NORTH CAROLINA,11,BCK,REPUBLICAN,MADISON CAWTHORN,695
NORTH CAROLINA,11,BD,DEMOCRAT,MOE DAVIS,687
NORTH CAROLINA,11,BD,REPUBLICAN,MADISON CAWTHORN,1331
NORTH CAROLINA,11,BE-1,DEMOCRAT,MOE DAVIS,199
NORTH CAROLINA,11,BE-1,REPUBLICAN,MADISON CAWTHORN,619
NORTH CAROLINA,11,BE-2,DEMOCRAT,MOE DAVIS,259
NORTH CAROLINA,11,BE-2,REPUBLICAN,MADISON CAWTHORN,583
NORTH CAROLINA,11,BE-3,DEMOCRAT,MOE DAVIS,334
NORTH CAROLINA,11,BE-3,REPUBLICAN,MADISON CAWTHORN,941
NORTH CAROLINA,11,BE-4,DEMOCRAT,MOE DAVIS,302
NORTH CAROLINA,11,BE-4,REPUBLICAN,MADISON CAWTHORN,808
NORTH CAROLINA,11,BE-7,DEMOCRAT,MOE DAVIS,179
NORTH CAROLINA,11,BE-7,REPUBLICAN,MADISON CAWTHORN,674
NORTH CAROLINA,11,BE56,DEMOCRAT,MOE DAVIS,439
NORTH CAROLINA,11,BE56,REPUBLICAN,MADISON CAWTHORN,726
NORTH CAROLINA,11,BEECH,DEMOCRAT,MOE DAVIS,695
NORTH CAROLINA,11,BEECH,REPUBLICAN,MADISON CAWTHORN,1336
NORTH CAROLINA,11,BELL,DEMOCRAT,MOE DAVIS,212
NORTH CAROLINA,11,BELL,REPUBLICAN,MADISON CAWTHORN,729
NORTH CAROLINA,11,BK,DEMOCRAT,MOE DAVIS,377
NORTH CAROLINA,11,BK,REPUBLICAN,MADISON CAWTHORN,583
NORTH CAROLINA,11,BMBL,DEMOCRAT,MOE DAVIS,3510
NORTH CAROLINA,11,BMBL,REPUBLICAN,MADISON CAWTHORN,2725
NORTH CAROLINA,11,BRAS,DEMOCRAT,MOE DAVIS,353
NORTH CAROLINA,11,BRAS,REPUBLICAN,MADISON CAWTHORN,970
NORTH CAROLINA,11,BTFD,DEMOCRAT,MOE DAVIS,2763
NORTH CAROLINA,11,BTFD,REPUBLICAN,MADISON CAWTHORN,2638
NORTH CAROLINA,11,CAN,DEMOCRAT,MOE DAVIS,94
NORTH CAROLINA,11,CAN,REPUBLICAN,MADISON CAWTHORN,277
NORTH CAROLINA,11,CAS,DEMOCRAT,MOE DAVIS,551
NORTH CAROLINA,11,CAS,REPUBLICAN,MADISON CAWTHORN,977
NORTH CAROLINA,11,CB,DEMOCRAT,MOE DAVIS,204
NORTH CAROLINA,11,CB,REPUBLICAN,MADISON CAWTHORN,617
NORTH CAROLINA,11,CC,DEMOCRAT,MOE DAVIS,1142
NORTH CAROLINA,11,CC,REPUBLICAN,MADISON CAWTHORN,2951
NORTH CAROLINA,11,CCREEK,DEMOCRAT,MOE DAVIS,434
NORTH CAROLINA,11,CCREEK,REPUBLICAN,MADISON CAWTHORN,1090
NORTH CAROLINA,11,CE,DEMOCRAT,MOE DAVIS,39
NORTH CAROLINA,11,CE,REPUBLICAN,MADISON CAWTHORN,248
NORTH CAROLINA,11,CFK,DEMOCRAT,MOE DAVIS,188
NORTH CAROLINA,11,CFK,REPUBLICAN,MADISON CAWTHORN,278
NORTH CAROLINA,11,CG05,DEMOCRAT,MOE DAVIS,40
NORTH CAROLINA,11,CG05,REPUBLICAN,MADISON CAWTHORN,333
NORTH CAROLINA,11,CL-N,DEMOCRAT,MOE DAVIS,450
NORTH CAROLINA,11,CL-N,REPUBLICAN,MADISON CAWTHORN,984
NORTH CAROLINA,11,CL-S,DEMOCRAT,MOE DAVIS,491
NORTH CAROLINA,11,CL-S,REPUBLICAN,MADISON CAWTHORN,1135
NORTH CAROLINA,11,CL07,DEMOCRAT,MOE DAVIS,38
NORTH CAROLINA,11,CL07,REPUBLICAN,MADISON CAWTHORN,201
NORTH CAROLINA,11,CL08,DEMOCRAT,MOE DAVIS,38
NORTH CAROLINA,11,CL08,REPUBLICAN,MADISON CAWTHORN,183
NORTH CAROLINA,11,CM,DEMOCRAT,MOE DAVIS,328
NORTH CAROLINA,11,CM,REPUBLICAN,MADISON CAWTHORN,345
NORTH CAROLINA,11,CR,DEMOCRAT,MOE DAVIS,316
NORTH CAROLINA,11,CR,REPUBLICAN,MADISON CAWTHORN,715
NORTH CAROLINA,11,CSON,DEMOCRAT,MOE DAVIS,134
NORTH CAROLINA,11,CSON,REPUBLICAN,MADISON CAWTHORN,531
NORTH CAROLINA,11,CUL,DEMOCRAT,MOE DAVIS,2324
NORTH CAROLINA,11,CUL,REPUBLICAN,MADISON CAWTHORN,1595
NORTH CAROLINA,11,CV,DEMOCRAT,MOE DAVIS,180
NORTH CAROLINA,11,CV,REPUBLICAN,MADISON CAWTHORN,165
NORTH CAROLINA,11,DR,DEMOCRAT,MOE DAVIS,1022
NORTH CAROLINA,11,DR,REPUBLICAN,MADISON CAWTHORN,1003
NORTH CAROLINA,11,DYSART,DEMOCRAT,MOE DAVIS,387
NORTH CAROLINA,11,DYSART,REPUBLICAN,MADISON CAWTHORN,1314
NORTH CAROLINA,11,EAST,DEMOCRAT,MOE DAVIS,378
NORTH CAROLINA,11,EAST,REPUBLICAN,MADISON CAWTHORN,1421
NORTH CAROLINA,11,EBBS C,DEMOCRAT,MOE DAVIS,299
NORTH CAROLINA,11,EBBS C,REPUBLICAN,MADISON CAWTHORN,519
NORTH CAROLINA,11,ECBL,DEMOCRAT,MOE DAVIS,3229
NORTH CAROLINA,11,ECBL,REPUBLICAN,MADISON CAWTHORN,5050
NORTH CAROLINA,11,ED,DEMOCRAT,MOE DAVIS,459
NORTH CAROLINA,11,ED,REPUBLICAN,MADISON CAWTHORN,1399
NORTH CAROLINA,11,EF,DEMOCRAT,MOE DAVIS,963
NORTH CAROLINA,11,EF,REPUBLICAN,MADISON CAWTHORN,2248
NORTH CAROLINA,11,ES,DEMOCRAT,MOE DAVIS,406
NORTH CAROLINA,11,ES,REPUBLICAN,MADISON CAWTHORN,999
NORTH CAROLINA,11,EV,DEMOCRAT,MOE DAVIS,443
NORTH CAROLINA,11,EV,REPUBLICAN,MADISON CAWTHORN,1300
NORTH CAROLINA,11,FC-1,DEMOCRAT,MOE DAVIS,140
NORTH CAROLINA,11,FC-1,REPUBLICAN,MADISON CAWTHORN,366
NORTH CAROLINA,11,FC-2,DEMOCRAT,MOE DAVIS,21
NORTH CAROLINA,11,FC-2,REPUBLICAN,MADISON CAWTHORN,85
NORTH CAROLINA,11,FL,DEMOCRAT,MOE DAVIS,1052
NORTH CAROLINA,11,FL,REPUBLICAN,MADISON CAWTHORN,1688
NORTH CAROLINA,11,FORT 1,DEMOCRAT,MOE DAVIS,250
NORTH CAROLINA,11,FORT 1,REPUBLICAN,MADISON CAWTHORN,703
NORTH CAROLINA,11,FORT 2,DEMOCRAT,MOE DAVIS,419
NORTH CAROLINA,11,FORT 2,REPUBLICAN,MADISON CAWTHORN,972
NORTH CAROLINA,11,FR,DEMOCRAT,MOE DAVIS,823
NORTH CAROLINA,11,FR,REPUBLICAN,MADISON CAWTHORN,1277
NORTH CAROLINA,11,FVCC,DEMOCRAT,MOE DAVIS,3189
NORTH CAROLINA,11,FVCC,REPUBLICAN,MADISON CAWTHORN,3991
NORTH CAROLINA,11,GC09,DEMOCRAT,MOE DAVIS,78
NORTH CAROLINA,11,GC09,REPUBLICAN,MADISON CAWTHORN,460
NORTH CAROLINA,11,GCK,DEMOCRAT,MOE DAVIS,365
NORTH CAROLINA,11,GCK,REPUBLICAN,MADISON CAWTHORN,490
NORTH CAROLINA,11,GCRK,DEMOCRAT,MOE DAVIS,53
NORTH CAROLINA,11,GCRK,REPUBLICAN,MADISON CAWTHORN,312
NORTH CAROLINA,11,GLENWD,DEMOCRAT,MOE DAVIS,289
NORTH CAROLINA,11,GLENWD,REPUBLICAN,MADISON CAWTHORN,1133
NORTH CAROLINA,11,GLV,DEMOCRAT,MOE DAVIS,396
NORTH CAROLINA,11,GLV,REPUBLICAN,MADISON CAWTHORN,859
NORTH CAROLINA,11,GM,DEMOCRAT,MOE DAVIS,248
NORTH CAROLINA,11,GM,REPUBLICAN,MADISON CAWTHORN,526
NORTH CAROLINA,11,GR,DEMOCRAT,MOE DAVIS,335
NORTH CAROLINA,11,GR,REPUBLICAN,MADISON CAWTHORN,1439
NORTH CAROLINA,11,GRAPEV,DEMOCRAT,MOE DAVIS,278
NORTH CAROLINA,11,GRAPEV,REPUBLICAN,MADISON CAWTHORN,546
NORTH CAROLINA,11,HA,DEMOCRAT,MOE DAVIS,208
NORTH CAROLINA,11,HA,REPUBLICAN,MADISON CAWTHORN,393
NORTH CAROLINA,11,HACC,DEMOCRAT,MOE DAVIS,2401
NORTH CAROLINA,11,HACC,REPUBLICAN,MADISON CAWTHORN,253
NORTH CAROLINA,11,HANG,DEMOCRAT,MOE DAVIS,77
NORTH CAROLINA,11,HANG,REPUBLICAN,MADISON CAWTHORN,492
NORTH CAROLINA,11,HAY1,DEMOCRAT,MOE DAVIS,230
NORTH CAROLINA,11,HAY1,REPUBLICAN,MADISON CAWTHORN,665
NORTH CAROLINA,11,HAY2,DEMOCRAT,MOE DAVIS,291
NORTH CAROLINA,11,HAY2,REPUBLICAN,MADISON CAWTHORN,754
NORTH CAROLINA,11,HAYC,DEMOCRAT,MOE DAVIS,93
NORTH CAROLINA,11,HAYC,REPUBLICAN,MADISON CAWTHORN,234
NORTH CAROLINA,11,HC,DEMOCRAT,MOE DAVIS,622
NORTH CAROLINA,11,HC,REPUBLICAN,MADISON CAWTHORN,1543
NORTH CAROLINA,11,HIAW,DEMOCRAT,MOE DAVIS,296
NORTH CAROLINA,11,HIAW,REPUBLICAN,MADISON CAWTHORN,809
NORTH CAROLINA,11,HIGGIN,DEMOCRAT,MOE DAVIS,205
NORTH CAROLINA,11,HIGGIN,REPUBLICAN,MADISON CAWTHORN,940
NORTH CAROLINA,11,HIWA,DEMOCRAT,MOE DAVIS,312
NORTH CAROLINA,11,HIWA,REPUBLICAN,MADISON CAWTHORN,1176
NORTH CAROLINA,11,HOT SP,DEMOCRAT,MOE DAVIS,222
NORTH CAROLINA,11,HOT SP,REPUBLICAN,MADISON CAWTHORN,377
NORTH CAROLINA,11,HOTH,DEMOCRAT,MOE DAVIS,215
NORTH CAROLINA,11,HOTH,REPUBLICAN,MADISON CAWTHORN,854
NORTH CAROLINA,11,HS,DEMOCRAT,MOE DAVIS,465
NORTH CAROLINA,11,HS,REPUBLICAN,MADISON CAWTHORN,1020
NORTH CAROLINA,11,HV-1,DEMOCRAT,MOE DAVIS,580
NORTH CAROLINA,11,HV-1,REPUBLICAN,MADISON CAWTHORN,715
NORTH CAROLINA,11,HV-2,DEMOCRAT,MOE DAVIS,589
NORTH CAROLINA,11,HV-2,REPUBLICAN,MADISON CAWTHORN,579
NORTH CAROLINA,11,HV-3,DEMOCRAT,MOE DAVIS,715
NORTH CAROLINA,11,HV-3,REPUBLICAN,MADISON CAWTHORN,699
NORTH CAROLINA,11,ID,DEMOCRAT,MOE DAVIS,223
NORTH CAROLINA,11,ID,REPUBLICAN,MADISON CAWTHORN,438
NORTH CAROLINA,11,IH,DEMOCRAT,MOE DAVIS,794
NORTH CAROLINA,11,IH,REPUBLICAN,MADISON CAWTHORN,1736
NORTH CAROLINA,11,JC,DEMOCRAT,MOE DAVIS,625
NORTH CAROLINA,11,JC,REPUBLICAN,MADISON CAWTHORN,1402
NORTH CAROLINA,11,LAUREL,DEMOCRAT,MOE DAVIS,208
NORTH CAROLINA,11,LAUREL,REPUBLICAN,MADISON CAWTHORN,445
NORTH CAROLINA,11,LECC,DEMOCRAT,MOE DAVIS,1436
NORTH CAROLINA,11,LECC,REPUBLICAN,MADISON CAWTHORN,3612
NORTH CAROLINA,11,LJ,DEMOCRAT,MOE DAVIS,894
NORTH CAROLINA,11,LJ,REPUBLICAN,MADISON CAWTHORN,1445
NORTH CAROLINA,11,LP,DEMOCRAT,MOE DAVIS,503
NORTH CAROLINA,11,LP,REPUBLICAN,MADISON CAWTHORN,581
NORTH CAROLINA,11,LR,DEMOCRAT,MOE DAVIS,438
NORTH CAROLINA,11,LR,REPUBLICAN,MADISON CAWTHORN,878
