FriendlyId,district2020,district2022,party,votes,state
48061000032,34,34,Dem,741,TEXAS
48061000046,34,34,Dem,1260,TEXAS
48061000098,34,34,Dem,1328,TEXAS
48061000025,34,34,Dem,296,TEXAS
48133000004,11,25,Dem,20,TEXAS
48351000021,36,36,Dem,21,TEXAS
48351000013,36,36,Dem,53,TEXAS
4841900001N,1,1,Dem,155,TEXAS
48201000961,18,,Dem,1090,TEXAS
48201000241,29,29,Dem,784,TEXAS
48201000353,29,29,Dem,2117,TEXAS
48201000716,36,36,Dem,592,TEXAS
48201000707,2,38,Dem,298,TEXAS
48201000731,10,8,Dem,1996,TEXAS
48201000476,22,36,Dem,876,TEXAS
48201000394,29,29,Dem,250,TEXAS
48201000463,7,8,Dem,1984,TEXAS
48201000640,7,38,Dem,1337,TEXAS
48201000669,2,38,Dem,1175,TEXAS
48201000219,18,,Dem,1619,TEXAS
48201000510,7,7,Dem,1825,TEXAS
48355000079,27,27,Dem,336,TEXAS
48355000066,27,27,Dem,517,TEXAS
48355000094,27,27,Dem,675,TEXAS
48355000059,27,27,Dem,526,TEXAS
48355000063,27,27,Dem,776,TEXAS
48355000013,27,27,Dem,360,TEXAS
48355000097,27,27,Dem,397,TEXAS
48355000074,27,27,Dem,555,TEXAS
48453000374,10,10,Dem,2987,TEXAS
48453000225,17,10,Dem,2724,TEXAS
48453000375,10,10,Dem,367,TEXAS
48029003063,21,21,Dem,807,TEXAS
48029001122,20,23,Dem,2060,TEXAS
48211000402,13,13,Dem,17,TEXAS
48099000102,25,31,Dem,114,TEXAS
48201000529,10,38,Dem,649,TEXAS
4821300001M,5,5,Dem,393,TEXAS
48237000002,13,25,Dem,71,TEXAS
48237000001,13,25,Dem,71,TEXAS
48249000015,34,15,Dem,424,TEXAS
48249000008,34,15,Dem,489,TEXAS
48221000001,11,25,Dem,198,TEXAS
48125000001,13,13,Dem,9,TEXAS
48125000005,13,13,Dem,16,TEXAS
48221000010,11,25,Dem,638,TEXAS
48221000007,11,25,Dem,67,TEXAS
48221000009,11,25,Dem,547,TEXAS
48419000006,1,1,Dem,62,TEXAS
48355000075,27,27,Dem,673,TEXAS
48355000127,27,27,Dem,353,TEXAS
48355000045,27,27,Dem,146,TEXAS
48215000124,15,15,Dem,503,TEXAS
48061000095,34,34,Dem,311,TEXAS
48355000114,27,27,Dem,179,TEXAS
48275000201,13,13,Dem,12,TEXAS
48201000009,18,,Dem,1169,TEXAS
48201000649,9,9,Dem,2023,TEXAS
48201000358,18,29,Dem,1209,TEXAS
48201000462,9,9,Dem,1698,TEXAS
48201000255,7,9,Dem,1314,TEXAS
48201000877,7,8,Dem,2554,TEXAS
48201000771,2,8,Dem,563,TEXAS
48201000751,10,22,Dem,2368,TEXAS
48201000133,7,7,Dem,1393,TEXAS
48201000071,2,,Dem,3248,TEXAS
48201000851,8,2,Dem,1293,TEXAS
48201000734,10,38,Dem,1534,TEXAS
48355000082,27,27,Dem,152,TEXAS
48355000125,27,27,Dem,1751,TEXAS
48041000020,17,10,Dem,1328,TEXAS
48215000257,28,15,Dem,184,TEXAS
