FriendlyId,district2020,district2022,party,votes,state
53063007003,5.0,5.0,Dem,245,WASHINGTON
53063003120,5.0,5.0,Dem,410,WASHINGTON
53063004440,5.0,5.0,Dem,424,WASHINGTON
53063006302,5.0,5.0,Dem,340,WASHINGTON
53063003321,5.0,5.0,Dem,565,WASHINGTON
53055000041,2.0,2.0,Dem,126,WASHINGTON
53033001068,8.0,8.0,Dem,271,WASHINGTON
53033000036,1.0,1.0,Dem,465,WASHINGTON
53033002523,7.0,7.0,Dem,422,WASHINGTON
53033000411,8.0,8.0,Dem,341,WASHINGTON
53033002620,8.0,8.0,Dem,370,WASHINGTON
53033003044,9.0,9.0,Dem,354,WASHINGTON
53033001419,7.0,7.0,Dem,562,WASHINGTON
53033001520,7.0,7.0,Dem,290,WASHINGTON
53033002052,7.0,7.0,Dem,401,WASHINGTON
53033003772,7.0,7.0,Dem,473,WASHINGTON
53033001862,9.0,,Dem,492,WASHINGTON
53047000122,4.0,4.0,Dem,46,WASHINGTON
53047000233,4.0,4.0,Dem,0,WASHINGTON
53063006033,5.0,5.0,Dem,471,WASHINGTON
53063009300,5.0,5.0,Dem,47,WASHINGTON
53063003122,5.0,5.0,Dem,538,WASHINGTON
53063004436,5.0,5.0,Dem,465,WASHINGTON
53063007026,5.0,5.0,Dem,399,WASHINGTON
53063004401,5.0,5.0,Dem,464,WASHINGTON
53063003209,5.0,5.0,Dem,579,WASHINGTON
53063006031,5.0,5.0,Dem,243,WASHINGTON
53063004439,5.0,5.0,Dem,417,WASHINGTON
53063004450,5.0,5.0,Dem,192,WASHINGTON
53063004415,5.0,5.0,Dem,298,WASHINGTON
53067000260,10.0,10.0,Dem,529,WASHINGTON
53047000217,4.0,4.0,Dem,46,WASHINGTON
53047000006,4.0,4.0,Dem,53,WASHINGTON
53047000164,4.0,4.0,Dem,77,WASHINGTON
53047000309,4.0,4.0,Dem,0,WASHINGTON
53047000098,4.0,4.0,Dem,51,WASHINGTON
53047000057,4.0,4.0,Dem,51,WASHINGTON
53063006100,5.0,5.0,Dem,397,WASHINGTON
53063003310,5.0,5.0,Dem,555,WASHINGTON
53063003115,5.0,5.0,Dem,501,WASHINGTON
53063003318,5.0,5.0,Dem,502,WASHINGTON
53063003314,5.0,5.0,Dem,439,WASHINGTON
53063003322,5.0,5.0,Dem,496,WASHINGTON
53063007001,5.0,5.0,Dem,173,WASHINGTON
53063003125,5.0,5.0,Dem,393,WASHINGTON
53063003206,5.0,5.0,Dem,634,WASHINGTON
53063003100,5.0,5.0,Dem,402,WASHINGTON
53063003104,5.0,5.0,Dem,452,WASHINGTON
53063009007,5.0,5.0,Dem,47,WASHINGTON
53063007032,5.0,5.0,Dem,519,WASHINGTON
53053002134,8.0,8.0,Dem,596,WASHINGTON
