state,district1,district2,district3,precinct,party,candidate,votes
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 53,REPUBLICAN,BRYAN STEIL,164
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 54,DEMOCRAT,ROGER POLACK,377
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 54,REPUBLICAN,BRYAN STEIL,449
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 55,DEMOCRAT,ROGER POLACK,196
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 55,REPUBLICAN,BRYAN STEIL,202
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 56,DEMOCRAT,ROGER POLACK,276
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 56,REPUBLICAN,BRYAN STEIL,252
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 57,DEMOCRAT,ROGER POLACK,398
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 57,REPUBLICAN,BRYAN STEIL,427
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 58,DEMOCRAT,ROGER POLACK,25
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 58,REPUBLICAN,BRYAN STEIL,31
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 59,DEMOCRAT,ROGER POLACK,451
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 59,REPUBLICAN,BRYAN STEIL,553
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 6,DEMOCRAT,ROGER POLACK,306
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 6,REPUBLICAN,BRYAN STEIL,232
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 60,DEMOCRAT,ROGER POLACK,411
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 60,REPUBLICAN,BRYAN STEIL,436
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 61,DEMOCRAT,ROGER POLACK,191
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 61,REPUBLICAN,BRYAN STEIL,245
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 62,DEMOCRAT,ROGER POLACK,462
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 62,REPUBLICAN,BRYAN STEIL,453
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 63,DEMOCRAT,ROGER POLACK,310
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 63,REPUBLICAN,BRYAN STEIL,299
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 64,DEMOCRAT,ROGER POLACK,334
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 64,REPUBLICAN,BRYAN STEIL,363
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 65,DEMOCRAT,ROGER POLACK,19
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 65,REPUBLICAN,BRYAN STEIL,15
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 66,DEMOCRAT,ROGER POLACK,588
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 66,REPUBLICAN,BRYAN STEIL,698
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 67,DEMOCRAT,ROGER POLACK,389
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 67,REPUBLICAN,BRYAN STEIL,362
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 68,DEMOCRAT,ROGER POLACK,174
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 68,REPUBLICAN,BRYAN STEIL,213
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 69,DEMOCRAT,ROGER POLACK,38
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 69,REPUBLICAN,BRYAN STEIL,30
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 7,DEMOCRAT,ROGER POLACK,264
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 7,REPUBLICAN,BRYAN STEIL,101
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 70,DEMOCRAT,ROGER POLACK,14
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 70,REPUBLICAN,BRYAN STEIL,11
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 71,DEMOCRAT,ROGER POLACK,179
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 71,REPUBLICAN,BRYAN STEIL,135
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 72,DEMOCRAT,ROGER POLACK,380
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 72,REPUBLICAN,BRYAN STEIL,446
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 73,DEMOCRAT,ROGER POLACK,343
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 73,REPUBLICAN,BRYAN STEIL,329
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 74,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 74,REPUBLICAN,BRYAN STEIL,6
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 75,DEMOCRAT,ROGER POLACK,284
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 75,REPUBLICAN,BRYAN STEIL,444
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 76,DEMOCRAT,ROGER POLACK,222
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 76,REPUBLICAN,BRYAN STEIL,339
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 77,DEMOCRAT,ROGER POLACK,452
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 77,REPUBLICAN,BRYAN STEIL,500
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 78,DEMOCRAT,ROGER POLACK,441
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 78,REPUBLICAN,BRYAN STEIL,430
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 79,DEMOCRAT,ROGER POLACK,494
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 79,REPUBLICAN,BRYAN STEIL,462
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 8,DEMOCRAT,ROGER POLACK,634
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 8,REPUBLICAN,BRYAN STEIL,382
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 80,DEMOCRAT,ROGER POLACK,126
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 80,REPUBLICAN,BRYAN STEIL,72
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 81,DEMOCRAT,ROGER POLACK,171
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 81,REPUBLICAN,BRYAN STEIL,150
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 82,DEMOCRAT,ROGER POLACK,83
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 82,REPUBLICAN,BRYAN STEIL,75
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 83,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 83,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 84,DEMOCRAT,ROGER POLACK,184
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 84,REPUBLICAN,BRYAN STEIL,143
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 85,DEMOCRAT,ROGER POLACK,17
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 85,REPUBLICAN,BRYAN STEIL,15
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 86,DEMOCRAT,ROGER POLACK,118
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 86,REPUBLICAN,BRYAN STEIL,107
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 87,DEMOCRAT,ROGER POLACK,205
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 87,REPUBLICAN,BRYAN STEIL,254
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 88,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 88,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 89,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 89,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 9,DEMOCRAT,ROGER POLACK,261
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 9,REPUBLICAN,BRYAN STEIL,196
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 90,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 90,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 91,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 91,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 92,DEMOCRAT,ROGER POLACK,2
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 92,REPUBLICAN,BRYAN STEIL,1
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 93,DEMOCRAT,ROGER POLACK,1
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 93,REPUBLICAN,BRYAN STEIL,2
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 94,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 94,REPUBLICAN,BRYAN STEIL,1
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 95,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 95,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 96,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 96,REPUBLICAN,BRYAN STEIL,1
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 97,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 97,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 98,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 98,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 99,DEMOCRAT,ROGER POLACK,1
WISCONSIN,1,1,1,CITY OF KENOSHA WARD 99,REPUBLICAN,BRYAN STEIL,2
WISCONSIN,1,1,1,CITY OF LAKE GENEVA WARDS 1-14,DEMOCRAT,ROGER POLACK,1843
WISCONSIN,1,1,1,CITY OF LAKE GENEVA WARDS 1-14,REPUBLICAN,BRYAN STEIL,2382
WISCONSIN,1,1,1,CITY OF MILTON WARDS 1-12,DEMOCRAT,ROGER POLACK,1664
WISCONSIN,1,1,1,CITY OF MILTON WARDS 1-12,REPUBLICAN,BRYAN STEIL,1597
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 1-3,DEMOCRAT,ROGER POLACK,701
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 1-3,REPUBLICAN,BRYAN STEIL,1794
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 11-12,DEMOCRAT,ROGER POLACK,557
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 11-12,REPUBLICAN,BRYAN STEIL,1694
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 13-14,DEMOCRAT,ROGER POLACK,671
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 13-14,REPUBLICAN,BRYAN STEIL,1880
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 15-16,DEMOCRAT,ROGER POLACK,715
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 15-16,REPUBLICAN,BRYAN STEIL,1922
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 4-5,DEMOCRAT,ROGER POLACK,636
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 4-5,REPUBLICAN,BRYAN STEIL,1534
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 6-8,DEMOCRAT,ROGER POLACK,742
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 6-8,REPUBLICAN,BRYAN STEIL,1938
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 9-10,DEMOCRAT,ROGER POLACK,587
WISCONSIN,1,1,1,CITY OF MUSKEGO WARDS 9-10,REPUBLICAN,BRYAN STEIL,1382
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 15,DEMOCRAT,ROGER POLACK,381
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 15,REPUBLICAN,BRYAN STEIL,871
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 16,DEMOCRAT,ROGER POLACK,626
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 16,REPUBLICAN,BRYAN STEIL,1135
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 19,DEMOCRAT,ROGER POLACK,82
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 19,REPUBLICAN,BRYAN STEIL,179
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 21,DEMOCRAT,ROGER POLACK,478
WISCONSIN,1,1,1,CITY OF NEW BERLIN WARD 21,REPUBLICAN,BRYAN STEIL,956
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 1-3,DEMOCRAT,ROGER POLACK,1516
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 1-3,REPUBLICAN,BRYAN STEIL,1901
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 10-12,DEMOCRAT,ROGER POLACK,1420
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 10-12,REPUBLICAN,BRYAN STEIL,2251
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 13-15,DEMOCRAT,ROGER POLACK,1340
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 13-15,REPUBLICAN,BRYAN STEIL,2222
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 16-19,DEMOCRAT,ROGER POLACK,1432
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 16-19,REPUBLICAN,BRYAN STEIL,1404
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 4-6,DEMOCRAT,ROGER POLACK,1594
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 4-6,REPUBLICAN,BRYAN STEIL,1774
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 7-9,DEMOCRAT,ROGER POLACK,1431
WISCONSIN,1,1,1,CITY OF OAK CREEK WARDS 7-9,REPUBLICAN,BRYAN STEIL,1910
WISCONSIN,1,1,1,CITY OF RACINE WARD 1,DEMOCRAT,ROGER POLACK,586
WISCONSIN,1,1,1,CITY OF RACINE WARD 1,REPUBLICAN,BRYAN STEIL,267
WISCONSIN,1,1,1,CITY OF RACINE WARD 10,DEMOCRAT,ROGER POLACK,548
WISCONSIN,1,1,1,CITY OF RACINE WARD 10,REPUBLICAN,BRYAN STEIL,379
WISCONSIN,1,1,1,CITY OF RACINE WARD 11,DEMOCRAT,ROGER POLACK,518
WISCONSIN,1,1,1,CITY OF RACINE WARD 11,REPUBLICAN,BRYAN STEIL,327
WISCONSIN,1,1,1,CITY OF RACINE WARD 12,DEMOCRAT,ROGER POLACK,471
WISCONSIN,1,1,1,CITY OF RACINE WARD 12,REPUBLICAN,BRYAN STEIL,386
WISCONSIN,1,1,1,CITY OF RACINE WARD 13,DEMOCRAT,ROGER POLACK,587
WISCONSIN,1,1,1,CITY OF RACINE WARD 13,REPUBLICAN,BRYAN STEIL,486
WISCONSIN,1,1,1,CITY OF RACINE WARD 14,DEMOCRAT,ROGER POLACK,696
WISCONSIN,1,1,1,CITY OF RACINE WARD 14,REPUBLICAN,BRYAN STEIL,455
WISCONSIN,1,1,1,CITY OF RACINE WARD 15,DEMOCRAT,ROGER POLACK,598
WISCONSIN,1,1,1,CITY OF RACINE WARD 15,REPUBLICAN,BRYAN STEIL,306
WISCONSIN,1,1,1,CITY OF RACINE WARD 16,DEMOCRAT,ROGER POLACK,705
WISCONSIN,1,1,1,CITY OF RACINE WARD 16,REPUBLICAN,BRYAN STEIL,642
WISCONSIN,1,1,1,CITY OF RACINE WARD 17,DEMOCRAT,ROGER POLACK,311
WISCONSIN,1,1,1,CITY OF RACINE WARD 17,REPUBLICAN,BRYAN STEIL,142
WISCONSIN,1,1,1,CITY OF RACINE WARD 18,DEMOCRAT,ROGER POLACK,301
WISCONSIN,1,1,1,CITY OF RACINE WARD 18,REPUBLICAN,BRYAN STEIL,48
WISCONSIN,1,1,1,CITY OF RACINE WARD 19,DEMOCRAT,ROGER POLACK,262
WISCONSIN,1,1,1,CITY OF RACINE WARD 19,REPUBLICAN,BRYAN STEIL,47
WISCONSIN,1,1,1,CITY OF RACINE WARD 2,DEMOCRAT,ROGER POLACK,498
WISCONSIN,1,1,1,CITY OF RACINE WARD 2,REPUBLICAN,BRYAN STEIL,123
WISCONSIN,1,1,1,CITY OF RACINE WARD 20,DEMOCRAT,ROGER POLACK,770
WISCONSIN,1,1,1,CITY OF RACINE WARD 20,REPUBLICAN,BRYAN STEIL,659
WISCONSIN,1,1,1,CITY OF RACINE WARD 21,DEMOCRAT,ROGER POLACK,601
WISCONSIN,1,1,1,CITY OF RACINE WARD 21,REPUBLICAN,BRYAN STEIL,291
WISCONSIN,1,1,1,CITY OF RACINE WARD 22,DEMOCRAT,ROGER POLACK,871
WISCONSIN,1,1,1,CITY OF RACINE WARD 22,REPUBLICAN,BRYAN STEIL,627
WISCONSIN,1,1,1,CITY OF RACINE WARD 23,DEMOCRAT,ROGER POLACK,741
WISCONSIN,1,1,1,CITY OF RACINE WARD 23,REPUBLICAN,BRYAN STEIL,476
WISCONSIN,1,1,1,CITY OF RACINE WARD 24,DEMOCRAT,ROGER POLACK,632
WISCONSIN,1,1,1,CITY OF RACINE WARD 24,REPUBLICAN,BRYAN STEIL,486
WISCONSIN,1,1,1,CITY OF RACINE WARD 25,DEMOCRAT,ROGER POLACK,696
WISCONSIN,1,1,1,CITY OF RACINE WARD 25,REPUBLICAN,BRYAN STEIL,331
WISCONSIN,1,1,1,CITY OF RACINE WARD 26,DEMOCRAT,ROGER POLACK,77
WISCONSIN,1,1,1,CITY OF RACINE WARD 26,REPUBLICAN,BRYAN STEIL,90
WISCONSIN,1,1,1,CITY OF RACINE WARD 27,DEMOCRAT,ROGER POLACK,911
WISCONSIN,1,1,1,CITY OF RACINE WARD 27,REPUBLICAN,BRYAN STEIL,710
WISCONSIN,1,1,1,CITY OF RACINE WARD 28,DEMOCRAT,ROGER POLACK,713
WISCONSIN,1,1,1,CITY OF RACINE WARD 28,REPUBLICAN,BRYAN STEIL,601
WISCONSIN,1,1,1,CITY OF RACINE WARD 29,DEMOCRAT,ROGER POLACK,672
WISCONSIN,1,1,1,CITY OF RACINE WARD 29,REPUBLICAN,BRYAN STEIL,508
WISCONSIN,1,1,1,CITY OF RACINE WARD 3,DEMOCRAT,ROGER POLACK,880
WISCONSIN,1,1,1,CITY OF RACINE WARD 3,REPUBLICAN,BRYAN STEIL,361
WISCONSIN,1,1,1,CITY OF RACINE WARD 30,DEMOCRAT,ROGER POLACK,617
WISCONSIN,1,1,1,CITY OF RACINE WARD 30,REPUBLICAN,BRYAN STEIL,328
WISCONSIN,1,1,1,CITY OF RACINE WARD 31,DEMOCRAT,ROGER POLACK,318
WISCONSIN,1,1,1,CITY OF RACINE WARD 31,REPUBLICAN,BRYAN STEIL,278
WISCONSIN,1,1,1,CITY OF RACINE WARD 32,DEMOCRAT,ROGER POLACK,469
WISCONSIN,1,1,1,CITY OF RACINE WARD 32,REPUBLICAN,BRYAN STEIL,232
WISCONSIN,1,1,1,CITY OF RACINE WARD 33,DEMOCRAT,ROGER POLACK,493
WISCONSIN,1,1,1,CITY OF RACINE WARD 33,REPUBLICAN,BRYAN STEIL,386
WISCONSIN,1,1,1,CITY OF RACINE WARD 34,DEMOCRAT,ROGER POLACK,560
WISCONSIN,1,1,1,CITY OF RACINE WARD 34,REPUBLICAN,BRYAN STEIL,442
WISCONSIN,1,1,1,CITY OF RACINE WARD 35,DEMOCRAT,ROGER POLACK,498
WISCONSIN,1,1,1,CITY OF RACINE WARD 35,REPUBLICAN,BRYAN STEIL,398
WISCONSIN,1,1,1,CITY OF RACINE WARD 36,DEMOCRAT,ROGER POLACK,473
WISCONSIN,1,1,1,CITY OF RACINE WARD 36,REPUBLICAN,BRYAN STEIL,236
WISCONSIN,1,1,1,CITY OF RACINE WARD 4,DEMOCRAT,ROGER POLACK,491
WISCONSIN,1,1,1,CITY OF RACINE WARD 4,REPUBLICAN,BRYAN STEIL,58
WISCONSIN,1,1,1,CITY OF RACINE WARD 5,DEMOCRAT,ROGER POLACK,389
WISCONSIN,1,1,1,CITY OF RACINE WARD 5,REPUBLICAN,BRYAN STEIL,53
WISCONSIN,1,1,1,CITY OF RACINE WARD 6,DEMOCRAT,ROGER POLACK,438
WISCONSIN,1,1,1,CITY OF RACINE WARD 6,REPUBLICAN,BRYAN STEIL,179
WISCONSIN,1,1,1,CITY OF RACINE WARD 7,DEMOCRAT,ROGER POLACK,366
WISCONSIN,1,1,1,CITY OF RACINE WARD 7,REPUBLICAN,BRYAN STEIL,77
WISCONSIN,1,1,1,CITY OF RACINE WARD 8,DEMOCRAT,ROGER POLACK,467
WISCONSIN,1,1,1,CITY OF RACINE WARD 8,REPUBLICAN,BRYAN STEIL,113
WISCONSIN,1,1,1,CITY OF RACINE WARD 9,DEMOCRAT,ROGER POLACK,566
WISCONSIN,1,1,1,CITY OF RACINE WARD 9,REPUBLICAN,BRYAN STEIL,249
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 39,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 39,REPUBLICAN,BRYAN STEIL,2
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 40,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 40,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 41,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 41,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 42,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 42,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 43,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 43,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 44,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 44,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 45,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 45,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 48,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 48,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 49,DEMOCRAT,ROGER POLACK,0
WISCONSIN,1,1,1,CITY OF WAUKESHA WARD 49,REPUBLICAN,BRYAN STEIL,0
WISCONSIN,1,1,1,TOWN OF BLOOMFIELD WARDS 1-2,DEMOCRAT,ROGER POLACK,306
WISCONSIN,1,1,1,TOWN OF BLOOMFIELD WARDS 1-2,REPUBLICAN,BRYAN STEIL,496
WISCONSIN,1,1,1,TOWN OF BRADFORD WARDS 1-2,DEMOCRAT,ROGER POLACK,187
WISCONSIN,1,1,1,TOWN OF BRADFORD WARDS 1-2,REPUBLICAN,BRYAN STEIL,412
WISCONSIN,1,1,1,TOWN OF BRIGHTON WARDS 1-4,DEMOCRAT,ROGER POLACK,238
WISCONSIN,1,1,1,TOWN OF BRIGHTON WARDS 1-4,REPUBLICAN,BRYAN STEIL,757
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARD 11,DEMOCRAT,ROGER POLACK,140
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARD 11,REPUBLICAN,BRYAN STEIL,310
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARDS 1-7,DEMOCRAT,ROGER POLACK,653
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARDS 1-7,REPUBLICAN,BRYAN STEIL,1710
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARDS 8-10,DEMOCRAT,ROGER POLACK,338
WISCONSIN,1,1,1,TOWN OF BURLINGTON WARDS 8-10,REPUBLICAN,BRYAN STEIL,836
WISCONSIN,1,1,1,TOWN OF CLINTON WARD 1,DEMOCRAT,ROGER POLACK,133
WISCONSIN,1,1,1,TOWN OF CLINTON WARD 1,REPUBLICAN,BRYAN STEIL,389
WISCONSIN,1,1,1,TOWN OF DARIEN WARDS 1-3,DEMOCRAT,ROGER POLACK,241
WISCONSIN,1,1,1,TOWN OF DARIEN WARDS 1-3,REPUBLICAN,BRYAN STEIL,681
WISCONSIN,1,1,1,TOWN OF DELAVAN WARDS 1-11,DEMOCRAT,ROGER POLACK,1063
WISCONSIN,1,1,1,TOWN OF DELAVAN WARDS 1-11,REPUBLICAN,BRYAN STEIL,2007
WISCONSIN,1,1,1,TOWN OF DOVER WARDS 1-8,DEMOCRAT,ROGER POLACK,573
WISCONSIN,1,1,1,TOWN OF DOVER WARDS 1-8,REPUBLICAN,BRYAN STEIL,1636
WISCONSIN,1,1,1,TOWN OF EAGLE WARDS 1-4,DEMOCRAT,ROGER POLACK,607
WISCONSIN,1,1,1,TOWN OF EAGLE WARDS 1-4,REPUBLICAN,BRYAN STEIL,1853
WISCONSIN,1,1,1,TOWN OF EAST TROY WARD 1,DEMOCRAT,ROGER POLACK,137
WISCONSIN,1,1,1,TOWN OF EAST TROY WARD 1,REPUBLICAN,BRYAN STEIL,434
WISCONSIN,1,1,1,TOWN OF EAST TROY WARDS 2-3,DEMOCRAT,ROGER POLACK,242
WISCONSIN,1,1,1,TOWN OF EAST TROY WARDS 2-3,REPUBLICAN,BRYAN STEIL,768
WISCONSIN,1,1,1,TOWN OF EAST TROY WARDS 4-6,DEMOCRAT,ROGER POLACK,336
WISCONSIN,1,1,1,TOWN OF EAST TROY WARDS 4-6,REPUBLICAN,BRYAN STEIL,887
WISCONSIN,1,1,1,"TOWN OF GENESEE WARDS 1,3,5,9",DEMOCRAT,ROGER POLACK,424
WISCONSIN,1,1,1,"TOWN OF GENESEE WARDS 1,3,5,9",REPUBLICAN,BRYAN STEIL,1204
WISCONSIN,1,1,1,"TOWN OF GENESEE WARDS 2,4,10-11",DEMOCRAT,ROGER POLACK,484
WISCONSIN,1,1,1,"TOWN OF GENESEE WARDS 2,4,10-11",REPUBLICAN,BRYAN STEIL,1202
WISCONSIN,1,1,1,TOWN OF GENESEE WARDS 6-8,DEMOCRAT,ROGER POLACK,509
WISCONSIN,1,1,1,TOWN OF GENESEE WARDS 6-8,REPUBLICAN,BRYAN STEIL,1377
WISCONSIN,1,1,1,TOWN OF GENEVA WARDS 1-8,DEMOCRAT,ROGER POLACK,1215
WISCONSIN,1,1,1,TOWN OF GENEVA WARDS 1-8,REPUBLICAN,BRYAN STEIL,2187
WISCONSIN,1,1,1,TOWN OF HARMONY WARD 6,DEMOCRAT,ROGER POLACK,1
WISCONSIN,1,1,1,TOWN OF HARMONY WARD 6,REPUBLICAN,BRYAN STEIL,1
