state,district,precinct,party,candidate,votes
FLORIDA,1,8_08,DEMOCRAT,PHIL EHR,911
FLORIDA,1,8_08,REPUBLICAN,MATT GAETZ,2532
FLORIDA,1,8_8 NORTH MILTON,DEMOCRAT,PHIL EHR,495
FLORIDA,1,8_8 NORTH MILTON,REPUBLICAN,MATT GAETZ,882
FLORIDA,1,90_PRECINCT 90,DEMOCRAT,PHIL EHR,860
FLORIDA,1,90_PRECINCT 90,REPUBLICAN,MATT GAETZ,238
FLORIDA,1,91_PRECINCT 91,DEMOCRAT,PHIL EHR,2057
FLORIDA,1,91_PRECINCT 91,REPUBLICAN,MATT GAETZ,2440
FLORIDA,1,94_PRECINCT 94,DEMOCRAT,PHIL EHR,753
FLORIDA,1,94_PRECINCT 94,REPUBLICAN,MATT GAETZ,1641
FLORIDA,1,95_PRECINCT 95,DEMOCRAT,PHIL EHR,561
FLORIDA,1,95_PRECINCT 95,REPUBLICAN,MATT GAETZ,1167
FLORIDA,1,97_PRECINCT 97,DEMOCRAT,PHIL EHR,656
FLORIDA,1,97_PRECINCT 97,REPUBLICAN,MATT GAETZ,801
FLORIDA,1,98_PRECINCT 98,DEMOCRAT,PHIL EHR,2068
FLORIDA,1,98_PRECINCT 98,REPUBLICAN,MATT GAETZ,459
FLORIDA,1,99_PRECINCT 99,DEMOCRAT,PHIL EHR,482
FLORIDA,1,99_PRECINCT 99,REPUBLICAN,MATT GAETZ,702
FLORIDA,1,9_09,DEMOCRAT,PHIL EHR,936
FLORIDA,1,9_09,REPUBLICAN,MATT GAETZ,2370
FLORIDA,1,9_9 WARD BASIN,DEMOCRAT,PHIL EHR,545
FLORIDA,1,9_9 WARD BASIN,REPUBLICAN,MATT GAETZ,1718
FLORIDA,2,01_1 1ST DIST. COM. BLDG,REPUBLICAN,NEAL DUNN,1638
FLORIDA,2,02_2 MASONIC LODGE,REPUBLICAN,NEAL DUNN,354
FLORIDA,2,04_4 OLD TOWN CTR,REPUBLICAN,NEAL DUNN,1941
FLORIDA,2,05_5 SUWANNEE COM. CENTER,REPUBLICAN,NEAL DUNN,290
FLORIDA,2,06_6 COM. BUILDING HWY 55A,REPUBLICAN,NEAL DUNN,741
FLORIDA,2,07_7 CO BLDG WARD AVE,REPUBLICAN,NEAL DUNN,279
FLORIDA,2,09_9 CITY HALL,REPUBLICAN,NEAL DUNN,794
FLORIDA,2,101_NEAL CIVIC CENTER 101,REPUBLICAN,NEAL DUNN,729
FLORIDA,2,102_WESTSIDE VFD 102,REPUBLICAN,NEAL DUNN,500
FLORIDA,2,10_10 COUNTY BLDG 292 AVE,REPUBLICAN,NEAL DUNN,381
FLORIDA,2,10_10 LAKESIDE BAPT CHURCH,REPUBLICAN,NEAL DUNN,509
FLORIDA,2,10_10 OCHLOCKONEE BAY,REPUBLICAN,NEAL DUNN,327
FLORIDA,2,10_HIGHLAND VIEW FIRE STATION,REPUBLICAN,NEAL DUNN,316
FLORIDA,2,10_LLOYD BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,40
FLORIDA,2,10_PCT 10,REPUBLICAN,NEAL DUNN,3189
FLORIDA,2,10_PINE GROVE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,745
FLORIDA,2,10_PRECINCT 10 - MCALPIN,REPUBLICAN,NEAL DUNN,1217
FLORIDA,2,10_WELCOME ASSEMBLY OF GOD CH,REPUBLICAN,NEAL DUNN,1080
FLORIDA,2,11_11 BETHEL,REPUBLICAN,NEAL DUNN,1120
FLORIDA,2,11_11 JENA COM. CENTER,REPUBLICAN,NEAL DUNN,311
FLORIDA,2,11_11 KELLY GRADE VOTING HOUSE,REPUBLICAN,NEAL DUNN,573
FLORIDA,2,11_EBRO CITY HALL,REPUBLICAN,NEAL DUNN,210
FLORIDA,2,11_MIRACLE VISION TABERNACLE,REPUBLICAN,NEAL DUNN,878
FLORIDA,2,11_PCT 11,REPUBLICAN,NEAL DUNN,3759
FLORIDA,2,11_PRECINCT 11 - O'BRIEN,REPUBLICAN,NEAL DUNN,1265
FLORIDA,2,11_SNEADS CITY HALL,REPUBLICAN,NEAL DUNN,1586
FLORIDA,2,11_WAUKEENAH CHURCH(METHODIST),REPUBLICAN,NEAL DUNN,118
FLORIDA,2,1257_2252-1257-1361-1362-2251-2253 -- WOODVILLE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,441
FLORIDA,2,1259_5225-1259 -- SOUTHWOOD COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,53
FLORIDA,2,12_12 HORSESHOE BCH CITY HALL,REPUBLICAN,NEAL DUNN,264
FLORIDA,2,12_12 PERRY SHRINE BLDG,REPUBLICAN,NEAL DUNN,585
FLORIDA,2,12_12 SHADEVILLE,REPUBLICAN,NEAL DUNN,1582
FLORIDA,2,12_COTTONDALE COMM CENTER,REPUBLICAN,NEAL DUNN,1331
FLORIDA,2,12_FANNING SPRINGS CITY HALL,REPUBLICAN,NEAL DUNN,1370
FLORIDA,2,12_GREENHEAD,REPUBLICAN,NEAL DUNN,1598
FLORIDA,2,12_PCT 12,REPUBLICAN,NEAL DUNN,3415
FLORIDA,2,12_PRECINCT 12 - WELLBORN,REPUBLICAN,NEAL DUNN,1484
FLORIDA,2,12_WACISSA VOLUNTEER FIRE DEPT,REPUBLICAN,NEAL DUNN,428
FLORIDA,2,1302_1302 -- LINCOLN NEIGHBORHOOD CENTER,REPUBLICAN,NEAL DUNN,604
FLORIDA,2,1303_2502-1303-2504-2506 -- PALMER MUNROE TEEN CENTER,REPUBLICAN,NEAL DUNN,243
FLORIDA,2,1314_2503-1314-1507 -- FSU TUCKER CENTER (EAST ENTRANCE),REPUBLICAN,NEAL DUNN,183
FLORIDA,2,1362_2252-1257-1361-1362-2251-2253 -- WOODVILLE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,27
FLORIDA,2,13_13 JERKINS BLDG,REPUBLICAN,NEAL DUNN,414
FLORIDA,2,13_CHIEFLAND TOMMY USHER CENTER,REPUBLICAN,NEAL DUNN,1325
FLORIDA,2,13_GREENWOOD TOWN HALL,REPUBLICAN,NEAL DUNN,476
FLORIDA,2,13_PCT 13,REPUBLICAN,NEAL DUNN,1899
FLORIDA,2,13_PRECINCT 13 - BRANFORD,REPUBLICAN,NEAL DUNN,1596
FLORIDA,2,13_SUPV ELECTIONS OFFICE,REPUBLICAN,NEAL DUNN,59
FLORIDA,2,14_14 MT. CARMEL BAPT CHURCH,REPUBLICAN,NEAL DUNN,967
FLORIDA,2,14_GRACEVILLE CIVIC CTR,REPUBLICAN,NEAL DUNN,1806
FLORIDA,2,14_PCT 14,REPUBLICAN,NEAL DUNN,2968
FLORIDA,2,14_PRECINCT 14 - CLAYLAND,REPUBLICAN,NEAL DUNN,762
FLORIDA,2,14_SUPV ELECTIONS OFFICE,REPUBLICAN,NEAL DUNN,42
FLORIDA,2,1502_1501-1502 -- FAMILY WORSHIP AND PRAISE CENTER,REPUBLICAN,NEAL DUNN,250
FLORIDA,2,1507_2503-1314-1507 -- FSU TUCKER CENTER (EAST ENTRANCE),REPUBLICAN,NEAL DUNN,1134
FLORIDA,2,15_PCT 15,REPUBLICAN,NEAL DUNN,2319
FLORIDA,2,15_PRECINCT 15 - PINEGROVE,REPUBLICAN,NEAL DUNN,872
FLORIDA,2,15_SUNNY HILLS COMMUNITY CENTER  ,REPUBLICAN,NEAL DUNN,845
FLORIDA,2,16_PCT 16,REPUBLICAN,NEAL DUNN,1241
FLORIDA,2,16_PRECINCT 16 - ANCHOR CHURCH,REPUBLICAN,NEAL DUNN,1129
FLORIDA,2,16_WINFIELD COMM CENTER,REPUBLICAN,NEAL DUNN,1303
FLORIDA,2,17_PCT 17,REPUBLICAN,NEAL DUNN,2821
FLORIDA,2,17_RICHARDSON COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,205
FLORIDA,2,18_PCT 18,REPUBLICAN,NEAL DUNN,1767
FLORIDA,2,19_PCT 19,REPUBLICAN,NEAL DUNN,1165
FLORIDA,2,1A_1A TRENTON CENTER ,REPUBLICAN,NEAL DUNN,784
FLORIDA,2,1B_1B COUNTY LIBRARY ,REPUBLICAN,NEAL DUNN,389
FLORIDA,2,1C_1C COUNTY LIBRARY ,REPUBLICAN,NEAL DUNN,182
FLORIDA,2,1_01 WAKULLA STATION,REPUBLICAN,NEAL DUNN,1751
FLORIDA,2,1_1 1ST UNITED METHODIST CH,REPUBLICAN,NEAL DUNN,507
FLORIDA,2,1_BRONSON AG EXTENSION BLDG,REPUBLICAN,NEAL DUNN,1408
FLORIDA,2,1_CARYVILLE TOWN HALL,REPUBLICAN,NEAL DUNN,225
FLORIDA,2,1_DAY COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,701
FLORIDA,2,1_EASTPOINT,REPUBLICAN,NEAL DUNN,1226
FLORIDA,2,1_HONEYVILLE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1526
FLORIDA,2,1_MALONE CITY HALL,REPUBLICAN,NEAL DUNN,1068
FLORIDA,2,1_PCT 1,REPUBLICAN,NEAL DUNN,1406
FLORIDA,2,1_PRECINCT 1 - RECREATION CENTER,REPUBLICAN,NEAL DUNN,998
FLORIDA,2,1_ROCK BLUFF,REPUBLICAN,NEAL DUNN,147
FLORIDA,2,201_ALTHA OLD GYM 201,REPUBLICAN,NEAL DUNN,735
FLORIDA,2,202_NEAL CIVIC CENTER 202,REPUBLICAN,NEAL DUNN,687
FLORIDA,2,20_PCT 20,REPUBLICAN,NEAL DUNN,1211
FLORIDA,2,21_PCT 21,REPUBLICAN,NEAL DUNN,3078
FLORIDA,2,21_WESTSIDE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1131
FLORIDA,2,2252_2252-1257-1361-1362-2251-2253 -- WOODVILLE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,840
FLORIDA,2,2253_2252-1257-1361-1362-2251-2253 -- WOODVILLE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,382
FLORIDA,2,22_COLUMBIA CITY,REPUBLICAN,NEAL DUNN,1449
FLORIDA,2,22_PCT 22,REPUBLICAN,NEAL DUNN,2691
FLORIDA,2,23_FT. WHITE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,3831
FLORIDA,2,23_PCT 23,REPUBLICAN,NEAL DUNN,3099
FLORIDA,2,24_PCT 24,REPUBLICAN,NEAL DUNN,1067
FLORIDA,2,2502_2502-1303-2504-2506 -- PALMER MUNROE TEEN CENTER,REPUBLICAN,NEAL DUNN,427
FLORIDA,2,2503_2503-1314-1507 -- FSU TUCKER CENTER (EAST ENTRANCE),REPUBLICAN,NEAL DUNN,116
FLORIDA,2,2506_2502-1303-2504-2506 -- PALMER MUNROE TEEN CENTER,REPUBLICAN,NEAL DUNN,1016
FLORIDA,2,2551,REPUBLICAN,NEAL DUNN,651
FLORIDA,2,25_PCT 25,REPUBLICAN,NEAL DUNN,1550
FLORIDA,2,2600,REPUBLICAN,NEAL DUNN,2392
FLORIDA,2,2610,REPUBLICAN,NEAL DUNN,984
FLORIDA,2,2620,REPUBLICAN,NEAL DUNN,215
FLORIDA,2,2630,REPUBLICAN,NEAL DUNN,257
FLORIDA,2,26_PCT 26,REPUBLICAN,NEAL DUNN,1828
FLORIDA,2,27_PCT 27,REPUBLICAN,NEAL DUNN,2063
FLORIDA,2,28_PCT 28,REPUBLICAN,NEAL DUNN,1227
FLORIDA,2,29_PCT 29,REPUBLICAN,NEAL DUNN,1592
FLORIDA,2,2A_2A DONNIE CENTER ,REPUBLICAN,NEAL DUNN,1272
FLORIDA,2,2_02 CRAWFORDVILLE,REPUBLICAN,NEAL DUNN,3870
FLORIDA,2,2_2 BIG BEND TECHNICAL COLLEGE,REPUBLICAN,NEAL DUNN,817
FLORIDA,2,2_ALLIGATOR POINT,REPUBLICAN,NEAL DUNN,255
FLORIDA,2,2_ANNEX,REPUBLICAN,NEAL DUNN,144
FLORIDA,2,2_CAMPBELLTON COMM CENTER,REPUBLICAN,NEAL DUNN,617
FLORIDA,2,2_FIRST PENTECOSTAL CHURCH HALL ,REPUBLICAN,NEAL DUNN,957
FLORIDA,2,2_FIVE POINT COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,736
FLORIDA,2,2_LAFAYETTE PUBLIC LIBRARY,REPUBLICAN,NEAL DUNN,540
FLORIDA,2,2_PCT 2,REPUBLICAN,NEAL DUNN,899
FLORIDA,2,2_PRECINCT 2 - CHURCH OF GOD,REPUBLICAN,NEAL DUNN,1333
FLORIDA,2,2_WILLISTON HIGHLANDS,REPUBLICAN,NEAL DUNN,1945
FLORIDA,2,301_SHELTON LIBRARY 301,REPUBLICAN,NEAL DUNN,1052
FLORIDA,2,302_CARR-CLARK VFD 302,REPUBLICAN,NEAL DUNN,499
FLORIDA,2,30_PCT 30,REPUBLICAN,NEAL DUNN,733
FLORIDA,2,3101_3101-3401-3405-3451 -- FREEDOM CHURCH 1ST ASSEMBLY OF GOD,REPUBLICAN,NEAL DUNN,746
FLORIDA,2,3103_3103-3104-3107 -- THOMASVILLE ROAD BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,752
FLORIDA,2,3109_3110-3109 -- IMMANUEL BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,358
FLORIDA,2,31_PCT 31,REPUBLICAN,NEAL DUNN,2293
FLORIDA,2,31_WESTSIDE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,2297
FLORIDA,2,32_PCT 32,REPUBLICAN,NEAL DUNN,602
FLORIDA,2,32_WINFIELD COMM CENTER,REPUBLICAN,NEAL DUNN,315
FLORIDA,2,33_PCT 33,REPUBLICAN,NEAL DUNN,805
FLORIDA,2,33_SOUTHSIDE REC COMPLEX,REPUBLICAN,NEAL DUNN,3331
FLORIDA,2,3401_3101-3401-3405-3451 -- FREEDOM CHURCH 1ST ASSEMBLY OF GOD,REPUBLICAN,NEAL DUNN,606
FLORIDA,2,3403_3403 -- THE EPISCOPAL CHURCH OF THE ADVENT,REPUBLICAN,NEAL DUNN,438
FLORIDA,2,3405_3101-3401-3405-3451 -- FREEDOM CHURCH 1ST ASSEMBLY OF GOD,REPUBLICAN,NEAL DUNN,397
FLORIDA,2,3413_4405-3413-3414-3475 -- WILDWOOD PRESBYTERIAN CHURCH,REPUBLICAN,NEAL DUNN,2
FLORIDA,2,3451_3101-3401-3405-3451 -- FREEDOM CHURCH 1ST ASSEMBLY OF GOD,REPUBLICAN,NEAL DUNN,36
FLORIDA,2,3453_3453-3502-3551 -- SALVATION ARMY,REPUBLICAN,NEAL DUNN,733
FLORIDA,2,3455_3455-4451 -- UNITARIAN UNIVERSALIST CHURCH,REPUBLICAN,NEAL DUNN,918
FLORIDA,2,3459_3459-3457 -- FELLOWSHIP BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,783
FLORIDA,2,3461_3411-3412-3461 -- LAKE JACKSON COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1040
FLORIDA,2,34_PCT 34,REPUBLICAN,NEAL DUNN,705
FLORIDA,2,34_SUPV ELECTIONS OFFICE,REPUBLICAN,NEAL DUNN,645
FLORIDA,2,35_PCT 35,REPUBLICAN,NEAL DUNN,1350
FLORIDA,2,36_PCT 36,REPUBLICAN,NEAL DUNN,481
FLORIDA,2,37_PCT 37,REPUBLICAN,NEAL DUNN,1771
FLORIDA,2,38_PCT 38,REPUBLICAN,NEAL DUNN,1016
FLORIDA,2,39_PCT 39,REPUBLICAN,NEAL DUNN,2333
FLORIDA,2,3A_3A BELL COMMUNITY CENTER ,REPUBLICAN,NEAL DUNN,1125
FLORIDA,2,3_03 SOPCHOPPY,REPUBLICAN,NEAL DUNN,870
FLORIDA,2,3_3 BLUE CREEK BAPT CHURCH,REPUBLICAN,NEAL DUNN,760
FLORIDA,2,3_AIRLINE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,825
FLORIDA,2,3_BRISTOL,REPUBLICAN,NEAL DUNN,743
FLORIDA,2,3_BRONSON DOGAN COBB BLDG,REPUBLICAN,NEAL DUNN,2270
FLORIDA,2,3_CITIZENS LODGE,REPUBLICAN,NEAL DUNN,2218
FLORIDA,2,3_HINSON CROSSROADS FIRE STATION,REPUBLICAN,NEAL DUNN,431
FLORIDA,2,3_NATIONAL GUARD ARMORY,REPUBLICAN,NEAL DUNN,708
FLORIDA,2,3_PCT 3,REPUBLICAN,NEAL DUNN,518
FLORIDA,2,3_PRECINCT 3 - PRESBYTERIAN CHUR,REPUBLICAN,NEAL DUNN,1115
FLORIDA,2,3_ST. JOE BEACH FIRE STATION,REPUBLICAN,NEAL DUNN,730
FLORIDA,2,401_NEAL CIVIC CENTER 401,REPUBLICAN,NEAL DUNN,328
FLORIDA,2,402_KINARD LIBRARY 402,REPUBLICAN,NEAL DUNN,60
FLORIDA,2,40_PCT 40,REPUBLICAN,NEAL DUNN,1184
FLORIDA,2,4101_4101-4401 -- PREMIER HEALTH & FITNESS CENTER,REPUBLICAN,NEAL DUNN,702
FLORIDA,2,4103_4103-4163 -- FELLOWSHIP PRESBYTERIAN CHURCH,REPUBLICAN,NEAL DUNN,1546
FLORIDA,2,4106_4184-4105-4106-4107-4109 -- ST. PETERS PRIMITIVE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,2
FLORIDA,2,4107_4184-4105-4106-4107-4109 -- ST. PETERS PRIMITIVE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,223
FLORIDA,2,4109_4184-4105-4106-4107-4109 -- ST. PETERS PRIMITIVE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,124
FLORIDA,2,4119_4119-4403 -- GOOD SHEPHERD CATHOLIC CHURCH,REPUBLICAN,NEAL DUNN,2347
FLORIDA,2,4125_4125 -- CELEBRATION BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,2554
FLORIDA,2,4153_4153-4154-5227 -- TALLAHASSEE HEIGHTS UNITED METHODIST CHURCH,REPUBLICAN,NEAL DUNN,869
FLORIDA,2,4155_4155 -- WESTMINSTER OAKS,REPUBLICAN,NEAL DUNN,244
FLORIDA,2,4162_5153-4162 -- CALVARY CHAPEL,REPUBLICAN,NEAL DUNN,24
FLORIDA,2,4163_4103-4163 -- FELLOWSHIP PRESBYTERIAN CHURCH,REPUBLICAN,NEAL DUNN,1066
FLORIDA,2,4167_4167-4168 -- FOUR OAKS COMMUNITY CHURCH,REPUBLICAN,NEAL DUNN,1733
FLORIDA,2,4184_4184-4105-4106-4107-4109 -- ST. PETERS PRIMITIVE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,350
FLORIDA,2,41_LULU COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1094
FLORIDA,2,41_PCT 41,REPUBLICAN,NEAL DUNN,1484
FLORIDA,2,42_LULU COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,258
FLORIDA,2,42_PCT 42,REPUBLICAN,NEAL DUNN,900
FLORIDA,2,43_MASON CITY COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1515
FLORIDA,2,43_PCT 43,REPUBLICAN,NEAL DUNN,1089
FLORIDA,2,4401_4101-4401 -- PREMIER HEALTH & FITNESS CENTER,REPUBLICAN,NEAL DUNN,406
FLORIDA,2,4403_4119-4403 -- GOOD SHEPHERD CATHOLIC CHURCH,REPUBLICAN,NEAL DUNN,1020
FLORIDA,2,4405_4405-3413-3414-3475 -- WILDWOOD PRESBYTERIAN CHURCH,REPUBLICAN,NEAL DUNN,1219
FLORIDA,2,4408_4408 -- SUMMERBROOKE GOLF CLUB,REPUBLICAN,NEAL DUNN,1071
FLORIDA,2,4451_3455-4451 -- UNITARIAN UNIVERSALIST CHURCH,REPUBLICAN,NEAL DUNN,487
FLORIDA,2,4453_4453 -- FL ASSOCIATION OF COURT CLERKS,REPUBLICAN,NEAL DUNN,874
FLORIDA,2,4455_4455-4456 -- CHRIST PRESBYTERIAN CHURCH,REPUBLICAN,NEAL DUNN,1773
FLORIDA,2,4457_4458-4457 -- CANOPY ROADS BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,75
FLORIDA,2,4459_4459 -- EPIPHANY LUTHERAN CHURCH,REPUBLICAN,NEAL DUNN,2395
FLORIDA,2,4461_4461 -- DEER LAKE UNITED METHODIST,REPUBLICAN,NEAL DUNN,1442
FLORIDA,2,44_FT. WHITE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1368
FLORIDA,2,44_PCT 44,REPUBLICAN,NEAL DUNN,642
FLORIDA,2,4500,REPUBLICAN,NEAL DUNN,1279
FLORIDA,2,4510,REPUBLICAN,NEAL DUNN,1746
FLORIDA,2,4520,REPUBLICAN,NEAL DUNN,2009
FLORIDA,2,4521,REPUBLICAN,NEAL DUNN,105
FLORIDA,2,4600,REPUBLICAN,NEAL DUNN,740
FLORIDA,2,4650,REPUBLICAN,NEAL DUNN,1113
FLORIDA,2,4651,REPUBLICAN,NEAL DUNN,3443
FLORIDA,2,4652,REPUBLICAN,NEAL DUNN,617
FLORIDA,2,4653,REPUBLICAN,NEAL DUNN,611
FLORIDA,2,4654,REPUBLICAN,NEAL DUNN,2393
FLORIDA,2,4690,REPUBLICAN,NEAL DUNN,1667
FLORIDA,2,4700,REPUBLICAN,NEAL DUNN,455
FLORIDA,2,4710,REPUBLICAN,NEAL DUNN,2141
FLORIDA,2,4720,REPUBLICAN,NEAL DUNN,576
FLORIDA,2,4730,REPUBLICAN,NEAL DUNN,663
FLORIDA,2,4A_4A CRUSE CENTER ,REPUBLICAN,NEAL DUNN,1113
FLORIDA,2,4_04 SMITH CREEK,REPUBLICAN,NEAL DUNN,163
FLORIDA,2,4_4 SALEM BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,114
FLORIDA,2,4_4TH DISTRICT COMMUNITY CENTER ,REPUBLICAN,NEAL DUNN,870
FLORIDA,2,4_AGRICULTURE CENTER - CHIPLEY  ,REPUBLICAN,NEAL DUNN,2457
FLORIDA,2,4_ALFORD COMM CENTER,REPUBLICAN,NEAL DUNN,2416
FLORIDA,2,4_CEDAR KEY COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,823
FLORIDA,2,4_FORT COOMBS ARMORY,REPUBLICAN,NEAL DUNN,209
FLORIDA,2,4_LAKE MYSTIC,REPUBLICAN,NEAL DUNN,739
FLORIDA,2,4_PCT 4,REPUBLICAN,NEAL DUNN,2326
FLORIDA,2,4_PORT ST. JOE FIRE STATION,REPUBLICAN,NEAL DUNN,761
FLORIDA,2,4_PRECINCT 4 - COLISEUM,REPUBLICAN,NEAL DUNN,1599
FLORIDA,2,50,REPUBLICAN,NEAL DUNN,831
FLORIDA,2,501_NEAL CIVIC CENTER 501,REPUBLICAN,NEAL DUNN,558
FLORIDA,2,502_CARR-CLARK VFD 502,REPUBLICAN,NEAL DUNN,159
FLORIDA,2,503_KINARD LIBRARY 503,REPUBLICAN,NEAL DUNN,355
FLORIDA,2,5101_5101 -- WESTMINSTER GARDENS,REPUBLICAN,NEAL DUNN,56
FLORIDA,2,5103_5209-5103 -- TALLAHASSEE ELKS LODGE,REPUBLICAN,NEAL DUNN,351
FLORIDA,2,5105_5105 -- SUE HERNDON MCCOLLUM COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1107
FLORIDA,2,5107_5107 -- ST. STEPHEN LUTHERAN CHURCH,REPUBLICAN,NEAL DUNN,178
FLORIDA,2,5110_5110 -- UNITED CHURCH IN TALLAHASSEE,REPUBLICAN,NEAL DUNN,563
FLORIDA,2,5154_4157-5154 -- LIGHTHOUSE CHILDRENS HOME,REPUBLICAN,NEAL DUNN,376
FLORIDA,2,51_SOUTHSIDE REC COMPLEX,REPUBLICAN,NEAL DUNN,1711
FLORIDA,2,5209_5209-5103 -- TALLAHASSEE ELKS LODGE,REPUBLICAN,NEAL DUNN,170
FLORIDA,2,5211_5211 -- TOWNE EAST BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,504
FLORIDA,2,5212_5284-5212 -- CAPITAL CITY CHRISTIAN CHURCH,REPUBLICAN,NEAL DUNN,89
FLORIDA,2,5214_5214 -- FIRST CHURCH OF THE NAZARENE,REPUBLICAN,NEAL DUNN,742
FLORIDA,2,5219_5219-5228 -- LIFE POINT CHURCH,REPUBLICAN,NEAL DUNN,1189
FLORIDA,2,5223_5224-5223-5258 -- GOSPEL LIGHT CHURCH,REPUBLICAN,NEAL DUNN,110
FLORIDA,2,5225_5225-1259 -- SOUTHWOOD COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1972
FLORIDA,2,5228_5219-5228 -- LIFE POINT CHURCH,REPUBLICAN,NEAL DUNN,40
FLORIDA,2,5251_5251-5252 -- MORNINGSIDE BAPTIST CHURCH,REPUBLICAN,NEAL DUNN,1129
FLORIDA,2,5261_5261 -- CELEBRATE NEW LIFE CHURCH,REPUBLICAN,NEAL DUNN,1454
FLORIDA,2,5263_5263-5264-5265 -- DOROTHY SPENCE COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,1124
FLORIDA,2,5284_5284-5212 -- CAPITAL CITY CHRISTIAN CHURCH,REPUBLICAN,NEAL DUNN,1069
FLORIDA,2,52_COLUMBIA CITY,REPUBLICAN,NEAL DUNN,2158
FLORIDA,2,53_SUPV ELECTIONS OFFICE,REPUBLICAN,NEAL DUNN,935
FLORIDA,2,54_SUPV ELECTIONS OFFICE,REPUBLICAN,NEAL DUNN,646
FLORIDA,2,5A_5A N GILCHRIST FIRE STATION ,REPUBLICAN,NEAL DUNN,609
FLORIDA,2,5_05 ST. MARKS,REPUBLICAN,NEAL DUNN,265
FLORIDA,2,5_5 STEINHATCHEE COMM CNTR,REPUBLICAN,NEAL DUNN,705
FLORIDA,2,5_CARRABELLE,REPUBLICAN,NEAL DUNN,1123
FLORIDA,2,5_CENTENNIAL BUILDING,REPUBLICAN,NEAL DUNN,1215
FLORIDA,2,5_CYPRESS PARK,REPUBLICAN,NEAL DUNN,449
FLORIDA,2,5_HOSFORD,REPUBLICAN,NEAL DUNN,439
FLORIDA,2,5_MAYO COMMUNITY CENTER,REPUBLICAN,NEAL DUNN,371
FLORIDA,2,5_PCT 5,REPUBLICAN,NEAL DUNN,2357
FLORIDA,2,5_PRECINCT 5 - DIAGNOSTIC CENTER,REPUBLICAN,NEAL DUNN,1000
FLORIDA,2,5_VERNON CITY HALL,REPUBLICAN,NEAL DUNN,1031
FLORIDA,2,5_WILLOW SINK,REPUBLICAN,NEAL DUNN,2270
FLORIDA,2,6A_6A OSTEEN CENTER ,REPUBLICAN,NEAL DUNN,1298
FLORIDA,2,6_06 MEDART,REPUBLICAN,NEAL DUNN,1117
FLORIDA,2,6_6 SHADY GR MISSNRY BAPT CH,REPUBLICAN,NEAL DUNN,428
FLORIDA,2,6_CO COMM ADMIN BLDG,REPUBLICAN,NEAL DUNN,1406
FLORIDA,2,6_GULF HAMMOCK CHURCH OF GOD,REPUBLICAN,NEAL DUNN,350
FLORIDA,2,6_LANARK VILLAGE,REPUBLICAN,NEAL DUNN,429
FLORIDA,2,6_NEW HOPE-CAMPBELL PARK,REPUBLICAN,NEAL DUNN,314
FLORIDA,2,6_NOMA,REPUBLICAN,NEAL DUNN,593
FLORIDA,2,6_PCT 6,REPUBLICAN,NEAL DUNN,3004
FLORIDA,2,6_PRECINCT 6 - LURAVILLE,REPUBLICAN,NEAL DUNN,1036
FLORIDA,2,6_TELOGIA,REPUBLICAN,NEAL DUNN,469
FLORIDA,2,6_WHITE CITY FIRE STATION,REPUBLICAN,NEAL DUNN,184
FLORIDA,2,7A_7A OSCEOLA CENTER ,REPUBLICAN,NEAL DUNN,851
FLORIDA,2,7_07 IVAN,REPUBLICAN,NEAL DUNN,2470
FLORIDA,2,7_7 JOHNSON STRIP RD VOTING,REPUBLICAN,NEAL DUNN,1079
