state,district2010,district2020,precinct,party,candidate,votes
OKLAHOMA,4,4,160029,REPUBLICAN,TOM COLE,71
OKLAHOMA,4,4,160030,DEMOCRAT,MARY BRANNON,132
OKLAHOMA,4,4,160030,REPUBLICAN,TOM COLE,133
OKLAHOMA,4,4,160031,DEMOCRAT,MARY BRANNON,898
OKLAHOMA,4,4,160031,REPUBLICAN,TOM COLE,1624
OKLAHOMA,4,4,160032,DEMOCRAT,MARY BRANNON,58
OKLAHOMA,4,4,160032,REPUBLICAN,TOM COLE,13
OKLAHOMA,4,4,160033,DEMOCRAT,MARY BRANNON,208
OKLAHOMA,4,4,160033,REPUBLICAN,TOM COLE,280
OKLAHOMA,4,4,160034,DEMOCRAT,MARY BRANNON,566
OKLAHOMA,4,4,160034,REPUBLICAN,TOM COLE,819
OKLAHOMA,4,4,160035,DEMOCRAT,MARY BRANNON,106
OKLAHOMA,4,4,160035,REPUBLICAN,TOM COLE,324
OKLAHOMA,4,4,160036,DEMOCRAT,MARY BRANNON,110
OKLAHOMA,4,4,160036,REPUBLICAN,TOM COLE,257
OKLAHOMA,4,4,160037,DEMOCRAT,MARY BRANNON,45
OKLAHOMA,4,4,160037,REPUBLICAN,TOM COLE,276
OKLAHOMA,4,4,160038,DEMOCRAT,MARY BRANNON,505
OKLAHOMA,4,4,160038,REPUBLICAN,TOM COLE,1854
OKLAHOMA,4,4,160039,DEMOCRAT,MARY BRANNON,151
OKLAHOMA,4,4,160039,REPUBLICAN,TOM COLE,715
OKLAHOMA,4,4,160040,DEMOCRAT,MARY BRANNON,134
OKLAHOMA,4,4,160040,REPUBLICAN,TOM COLE,826
OKLAHOMA,4,4,160041,DEMOCRAT,MARY BRANNON,108
OKLAHOMA,4,4,160041,REPUBLICAN,TOM COLE,466
OKLAHOMA,4,4,160042,DEMOCRAT,MARY BRANNON,775
OKLAHOMA,4,4,160042,REPUBLICAN,TOM COLE,1612
OKLAHOMA,4,4,160043,DEMOCRAT,MARY BRANNON,42
OKLAHOMA,4,4,160043,REPUBLICAN,TOM COLE,289
OKLAHOMA,4,4,160045,DEMOCRAT,MARY BRANNON,240
OKLAHOMA,4,4,160045,REPUBLICAN,TOM COLE,730
OKLAHOMA,4,4,160046,DEMOCRAT,MARY BRANNON,39
OKLAHOMA,4,4,160046,REPUBLICAN,TOM COLE,273
OKLAHOMA,4,4,160048,DEMOCRAT,MARY BRANNON,139
OKLAHOMA,4,4,160048,REPUBLICAN,TOM COLE,494
OKLAHOMA,4,4,160049,DEMOCRAT,MARY BRANNON,113
OKLAHOMA,4,4,160049,REPUBLICAN,TOM COLE,565
OKLAHOMA,4,4,160050,DEMOCRAT,MARY BRANNON,570
OKLAHOMA,4,4,160050,REPUBLICAN,TOM COLE,1175
OKLAHOMA,4,4,160051,DEMOCRAT,MARY BRANNON,235
OKLAHOMA,4,4,160051,REPUBLICAN,TOM COLE,783
OKLAHOMA,4,4,160053,DEMOCRAT,MARY BRANNON,0
OKLAHOMA,4,4,160053,REPUBLICAN,TOM COLE,0
OKLAHOMA,4,4,170001,DEMOCRAT,MARY BRANNON,13
OKLAHOMA,4,4,170001,REPUBLICAN,TOM COLE,85
OKLAHOMA,4,4,170003,DEMOCRAT,MARY BRANNON,55
OKLAHOMA,4,4,170003,REPUBLICAN,TOM COLE,402
OKLAHOMA,4,4,170004,DEMOCRAT,MARY BRANNON,58
OKLAHOMA,4,4,170004,REPUBLICAN,TOM COLE,259
OKLAHOMA,4,4,170005,DEMOCRAT,MARY BRANNON,95
OKLAHOMA,4,4,170005,REPUBLICAN,TOM COLE,360
OKLAHOMA,4,4,170007,DEMOCRAT,MARY BRANNON,51
OKLAHOMA,4,4,170007,REPUBLICAN,TOM COLE,282
OKLAHOMA,4,4,170008,DEMOCRAT,MARY BRANNON,11
OKLAHOMA,4,4,170008,REPUBLICAN,TOM COLE,59
OKLAHOMA,4,4,170009,DEMOCRAT,MARY BRANNON,56
OKLAHOMA,4,4,170009,REPUBLICAN,TOM COLE,280
OKLAHOMA,4,4,170010,DEMOCRAT,MARY BRANNON,7
OKLAHOMA,4,4,170010,REPUBLICAN,TOM COLE,163
OKLAHOMA,4,4,170011,DEMOCRAT,MARY BRANNON,20
OKLAHOMA,4,4,170011,REPUBLICAN,TOM COLE,239
OKLAHOMA,4,4,250001,DEMOCRAT,MARY BRANNON,59
OKLAHOMA,4,4,250001,REPUBLICAN,TOM COLE,436
OKLAHOMA,4,4,250002,DEMOCRAT,MARY BRANNON,69
OKLAHOMA,4,4,250002,REPUBLICAN,TOM COLE,536
OKLAHOMA,4,4,250003,DEMOCRAT,MARY BRANNON,63
OKLAHOMA,4,4,250003,REPUBLICAN,TOM COLE,667
OKLAHOMA,4,4,250005,DEMOCRAT,MARY BRANNON,78
OKLAHOMA,4,4,250005,REPUBLICAN,TOM COLE,843
OKLAHOMA,4,4,250006,DEMOCRAT,MARY BRANNON,74
OKLAHOMA,4,4,250006,REPUBLICAN,TOM COLE,283
OKLAHOMA,4,4,250007,DEMOCRAT,MARY BRANNON,99
OKLAHOMA,4,4,250007,REPUBLICAN,TOM COLE,361
OKLAHOMA,4,4,250008,DEMOCRAT,MARY BRANNON,107
OKLAHOMA,4,4,250008,REPUBLICAN,TOM COLE,422
OKLAHOMA,4,4,250009,DEMOCRAT,MARY BRANNON,122
OKLAHOMA,4,4,250009,REPUBLICAN,TOM COLE,792
OKLAHOMA,4,4,250013,DEMOCRAT,MARY BRANNON,52
OKLAHOMA,4,4,250013,REPUBLICAN,TOM COLE,299
OKLAHOMA,4,4,250015,DEMOCRAT,MARY BRANNON,139
OKLAHOMA,4,4,250015,REPUBLICAN,TOM COLE,505
OKLAHOMA,4,4,250016,DEMOCRAT,MARY BRANNON,98
OKLAHOMA,4,4,250016,REPUBLICAN,TOM COLE,572
OKLAHOMA,4,4,250017,DEMOCRAT,MARY BRANNON,158
OKLAHOMA,4,4,250017,REPUBLICAN,TOM COLE,334
OKLAHOMA,4,4,250018,DEMOCRAT,MARY BRANNON,212
OKLAHOMA,4,4,250018,REPUBLICAN,TOM COLE,908
OKLAHOMA,4,4,250020,DEMOCRAT,MARY BRANNON,163
OKLAHOMA,4,4,250020,REPUBLICAN,TOM COLE,730
OKLAHOMA,4,4,250021,DEMOCRAT,MARY BRANNON,2
OKLAHOMA,4,4,250021,REPUBLICAN,TOM COLE,11
OKLAHOMA,4,4,250024,DEMOCRAT,MARY BRANNON,132
OKLAHOMA,4,4,250024,REPUBLICAN,TOM COLE,659
OKLAHOMA,4,4,250025,DEMOCRAT,MARY BRANNON,74
OKLAHOMA,4,4,250025,REPUBLICAN,TOM COLE,523
OKLAHOMA,4,4,260001,DEMOCRAT,MARY BRANNON,138
OKLAHOMA,4,4,260001,REPUBLICAN,TOM COLE,530
OKLAHOMA,4,4,260002,DEMOCRAT,MARY BRANNON,170
OKLAHOMA,4,4,260002,REPUBLICAN,TOM COLE,725
OKLAHOMA,4,4,260003,DEMOCRAT,MARY BRANNON,205
OKLAHOMA,4,4,260003,REPUBLICAN,TOM COLE,657
OKLAHOMA,4,4,260005,DEMOCRAT,MARY BRANNON,201
OKLAHOMA,4,4,260005,REPUBLICAN,TOM COLE,310
OKLAHOMA,4,4,260006,DEMOCRAT,MARY BRANNON,170
OKLAHOMA,4,4,260006,REPUBLICAN,TOM COLE,528
OKLAHOMA,4,4,260008,DEMOCRAT,MARY BRANNON,183
OKLAHOMA,4,4,260008,REPUBLICAN,TOM COLE,425
OKLAHOMA,4,4,260009,DEMOCRAT,MARY BRANNON,287
OKLAHOMA,4,4,260009,REPUBLICAN,TOM COLE,580
OKLAHOMA,4,4,260011,DEMOCRAT,MARY BRANNON,50
OKLAHOMA,4,4,260011,REPUBLICAN,TOM COLE,369
OKLAHOMA,4,4,260016,DEMOCRAT,MARY BRANNON,14
OKLAHOMA,4,4,260016,REPUBLICAN,TOM COLE,153
OKLAHOMA,4,4,260017,DEMOCRAT,MARY BRANNON,45
OKLAHOMA,4,4,260017,REPUBLICAN,TOM COLE,235
OKLAHOMA,4,4,260020,DEMOCRAT,MARY BRANNON,51
OKLAHOMA,4,4,260020,REPUBLICAN,TOM COLE,285
OKLAHOMA,4,4,260021,DEMOCRAT,MARY BRANNON,41
OKLAHOMA,4,4,260021,REPUBLICAN,TOM COLE,230
OKLAHOMA,4,4,260023,DEMOCRAT,MARY BRANNON,17
OKLAHOMA,4,4,260023,REPUBLICAN,TOM COLE,140
OKLAHOMA,4,4,260025,DEMOCRAT,MARY BRANNON,78
OKLAHOMA,4,4,260025,REPUBLICAN,TOM COLE,420
OKLAHOMA,4,4,260026,DEMOCRAT,MARY BRANNON,24
OKLAHOMA,4,4,260026,REPUBLICAN,TOM COLE,227
OKLAHOMA,4,4,260027,DEMOCRAT,MARY BRANNON,47
OKLAHOMA,4,4,260027,REPUBLICAN,TOM COLE,354
OKLAHOMA,4,4,260028,DEMOCRAT,MARY BRANNON,175
OKLAHOMA,4,4,260028,REPUBLICAN,TOM COLE,964
OKLAHOMA,4,4,260029,DEMOCRAT,MARY BRANNON,150
OKLAHOMA,4,4,260029,REPUBLICAN,TOM COLE,1084
OKLAHOMA,4,4,260031,DEMOCRAT,MARY BRANNON,68
OKLAHOMA,4,4,260031,REPUBLICAN,TOM COLE,467
OKLAHOMA,4,4,260032,DEMOCRAT,MARY BRANNON,115
OKLAHOMA,4,4,260032,REPUBLICAN,TOM COLE,775
OKLAHOMA,4,4,260033,DEMOCRAT,MARY BRANNON,39
OKLAHOMA,4,4,260033,REPUBLICAN,TOM COLE,254
OKLAHOMA,4,4,260035,DEMOCRAT,MARY BRANNON,21
OKLAHOMA,4,4,260035,REPUBLICAN,TOM COLE,148
OKLAHOMA,4,4,260036,DEMOCRAT,MARY BRANNON,162
OKLAHOMA,4,4,260036,REPUBLICAN,TOM COLE,1072
OKLAHOMA,4,4,260037,DEMOCRAT,MARY BRANNON,328
OKLAHOMA,4,4,260037,REPUBLICAN,TOM COLE,1949
OKLAHOMA,4,4,260038,DEMOCRAT,MARY BRANNON,241
OKLAHOMA,4,4,260038,REPUBLICAN,TOM COLE,1447
OKLAHOMA,4,4,260039,DEMOCRAT,MARY BRANNON,158
OKLAHOMA,4,4,260039,REPUBLICAN,TOM COLE,1096
OKLAHOMA,4,4,260040,DEMOCRAT,MARY BRANNON,234
OKLAHOMA,4,4,260040,REPUBLICAN,TOM COLE,1631
OKLAHOMA,4,4,260041,DEMOCRAT,MARY BRANNON,289
OKLAHOMA,4,4,260041,REPUBLICAN,TOM COLE,1548
OKLAHOMA,4,4,340001,DEMOCRAT,MARY BRANNON,54
OKLAHOMA,4,4,340001,REPUBLICAN,TOM COLE,293
OKLAHOMA,4,4,340002,DEMOCRAT,MARY BRANNON,25
OKLAHOMA,4,4,340002,REPUBLICAN,TOM COLE,257
OKLAHOMA,4,4,340003,DEMOCRAT,MARY BRANNON,15
OKLAHOMA,4,4,340003,REPUBLICAN,TOM COLE,122
OKLAHOMA,4,4,340004,DEMOCRAT,MARY BRANNON,18
OKLAHOMA,4,4,340004,REPUBLICAN,TOM COLE,86
OKLAHOMA,4,4,340005,DEMOCRAT,MARY BRANNON,6
OKLAHOMA,4,4,340005,REPUBLICAN,TOM COLE,76
OKLAHOMA,4,4,340006,DEMOCRAT,MARY BRANNON,68
OKLAHOMA,4,4,340006,REPUBLICAN,TOM COLE,294
OKLAHOMA,4,4,340007,DEMOCRAT,MARY BRANNON,40
OKLAHOMA,4,4,340007,REPUBLICAN,TOM COLE,138
OKLAHOMA,4,4,340008,DEMOCRAT,MARY BRANNON,3
OKLAHOMA,4,4,340008,REPUBLICAN,TOM COLE,49
OKLAHOMA,4,4,340009,DEMOCRAT,MARY BRANNON,72
OKLAHOMA,4,4,340009,REPUBLICAN,TOM COLE,626
OKLAHOMA,4,4,340010,DEMOCRAT,MARY BRANNON,5
OKLAHOMA,4,4,340010,REPUBLICAN,TOM COLE,42
OKLAHOMA,4,4,430101,DEMOCRAT,MARY BRANNON,74
OKLAHOMA,4,4,430101,REPUBLICAN,TOM COLE,289
OKLAHOMA,4,4,430102,DEMOCRAT,MARY BRANNON,34
OKLAHOMA,4,4,430102,REPUBLICAN,TOM COLE,316
OKLAHOMA,4,4,430103,DEMOCRAT,MARY BRANNON,101
OKLAHOMA,4,4,430103,REPUBLICAN,TOM COLE,643
OKLAHOMA,4,4,430204,DEMOCRAT,MARY BRANNON,85
OKLAHOMA,4,4,430204,REPUBLICAN,TOM COLE,229
OKLAHOMA,4,4,430205,DEMOCRAT,MARY BRANNON,84
OKLAHOMA,4,4,430205,REPUBLICAN,TOM COLE,479
OKLAHOMA,4,4,430206,DEMOCRAT,MARY BRANNON,23
OKLAHOMA,4,4,430206,REPUBLICAN,TOM COLE,161
OKLAHOMA,4,4,430207,DEMOCRAT,MARY BRANNON,17
OKLAHOMA,4,4,430207,REPUBLICAN,TOM COLE,56
OKLAHOMA,4,4,430208,DEMOCRAT,MARY BRANNON,6
OKLAHOMA,4,4,430208,REPUBLICAN,TOM COLE,50
OKLAHOMA,4,4,430310,DEMOCRAT,MARY BRANNON,101
OKLAHOMA,4,4,430310,REPUBLICAN,TOM COLE,280
OKLAHOMA,4,4,430311,DEMOCRAT,MARY BRANNON,62
OKLAHOMA,4,4,430311,REPUBLICAN,TOM COLE,337
OKLAHOMA,4,4,430312,DEMOCRAT,MARY BRANNON,57
OKLAHOMA,4,4,430312,REPUBLICAN,TOM COLE,302
OKLAHOMA,4,4,430313,DEMOCRAT,MARY BRANNON,27
OKLAHOMA,4,4,430313,REPUBLICAN,TOM COLE,158
OKLAHOMA,4,4,440001,DEMOCRAT,MARY BRANNON,27
OKLAHOMA,4,4,440001,REPUBLICAN,TOM COLE,264
OKLAHOMA,4,4,440002,DEMOCRAT,MARY BRANNON,32
OKLAHOMA,4,4,440002,REPUBLICAN,TOM COLE,212
OKLAHOMA,4,4,440003,DEMOCRAT,MARY BRANNON,34
OKLAHOMA,4,4,440003,REPUBLICAN,TOM COLE,208
OKLAHOMA,4,4,440004,DEMOCRAT,MARY BRANNON,88
OKLAHOMA,4,4,440004,REPUBLICAN,TOM COLE,284
OKLAHOMA,4,4,440005,DEMOCRAT,MARY BRANNON,81
OKLAHOMA,4,4,440005,REPUBLICAN,TOM COLE,649
OKLAHOMA,4,4,440006,DEMOCRAT,MARY BRANNON,138
OKLAHOMA,4,4,440006,REPUBLICAN,TOM COLE,918
OKLAHOMA,4,4,440007,DEMOCRAT,MARY BRANNON,62
OKLAHOMA,4,4,440007,REPUBLICAN,TOM COLE,312
OKLAHOMA,4,4,440008,DEMOCRAT,MARY BRANNON,130
OKLAHOMA,4,4,440008,REPUBLICAN,TOM COLE,826
OKLAHOMA,4,4,440009,DEMOCRAT,MARY BRANNON,308
OKLAHOMA,4,4,440009,REPUBLICAN,TOM COLE,861
OKLAHOMA,4,4,440010,DEMOCRAT,MARY BRANNON,26
OKLAHOMA,4,4,440010,REPUBLICAN,TOM COLE,253
OKLAHOMA,4,4,440011,DEMOCRAT,MARY BRANNON,63
OKLAHOMA,4,4,440011,REPUBLICAN,TOM COLE,406
OKLAHOMA,4,4,440012,DEMOCRAT,MARY BRANNON,201
OKLAHOMA,4,4,440012,REPUBLICAN,TOM COLE,1011
OKLAHOMA,4,4,440013,DEMOCRAT,MARY BRANNON,462
OKLAHOMA,4,4,440013,REPUBLICAN,TOM COLE,2008
OKLAHOMA,4,4,440014,DEMOCRAT,MARY BRANNON,115
OKLAHOMA,4,4,440014,REPUBLICAN,TOM COLE,595
OKLAHOMA,4,4,440015,DEMOCRAT,MARY BRANNON,159
OKLAHOMA,4,4,440015,REPUBLICAN,TOM COLE,923
OKLAHOMA,4,4,440016,DEMOCRAT,MARY BRANNON,170
OKLAHOMA,4,4,440016,REPUBLICAN,TOM COLE,939
OKLAHOMA,4,4,440017,DEMOCRAT,MARY BRANNON,36
OKLAHOMA,4,4,440017,REPUBLICAN,TOM COLE,194
OKLAHOMA,4,4,440018,DEMOCRAT,MARY BRANNON,99
OKLAHOMA,4,4,440018,REPUBLICAN,TOM COLE,606
OKLAHOMA,4,4,440019,DEMOCRAT,MARY BRANNON,145
OKLAHOMA,4,4,440019,REPUBLICAN,TOM COLE,751
OKLAHOMA,4,4,440020,DEMOCRAT,MARY BRANNON,83
OKLAHOMA,4,4,440020,REPUBLICAN,TOM COLE,587
OKLAHOMA,4,4,440021,DEMOCRAT,MARY BRANNON,182
OKLAHOMA,4,4,440021,REPUBLICAN,TOM COLE,426
OKLAHOMA,4,4,440023,DEMOCRAT,MARY BRANNON,141
OKLAHOMA,4,4,440023,REPUBLICAN,TOM COLE,549
OKLAHOMA,4,4,440024,DEMOCRAT,MARY BRANNON,187
OKLAHOMA,4,4,440024,REPUBLICAN,TOM COLE,557
OKLAHOMA,4,4,440026,DEMOCRAT,MARY BRANNON,37
OKLAHOMA,4,4,440026,REPUBLICAN,TOM COLE,203
OKLAHOMA,4,4,440027,DEMOCRAT,MARY BRANNON,67
OKLAHOMA,4,4,440027,REPUBLICAN,TOM COLE,394
OKLAHOMA,4,4,440028,DEMOCRAT,MARY BRANNON,136
OKLAHOMA,4,4,440028,REPUBLICAN,TOM COLE,415
OKLAHOMA,4,4,500004,DEMOCRAT,MARY BRANNON,108
OKLAHOMA,4,4,500004,REPUBLICAN,TOM COLE,707
OKLAHOMA,4,4,500005,DEMOCRAT,MARY BRANNON,241
OKLAHOMA,4,4,500005,REPUBLICAN,TOM COLE,964
OKLAHOMA,4,4,500007,DEMOCRAT,MARY BRANNON,57
OKLAHOMA,4,4,500007,REPUBLICAN,TOM COLE,272
OKLAHOMA,4,4,500009,DEMOCRAT,MARY BRANNON,57
OKLAHOMA,4,4,500009,REPUBLICAN,TOM COLE,322
OKLAHOMA,4,4,500012,DEMOCRAT,MARY BRANNON,34
OKLAHOMA,4,4,500012,REPUBLICAN,TOM COLE,283
OKLAHOMA,4,4,500014,DEMOCRAT,MARY BRANNON,30
OKLAHOMA,4,4,500014,REPUBLICAN,TOM COLE,169
OKLAHOMA,4,4,500015,DEMOCRAT,MARY BRANNON,193
OKLAHOMA,4,4,500015,REPUBLICAN,TOM COLE,792
OKLAHOMA,4,4,500017,DEMOCRAT,MARY BRANNON,15
OKLAHOMA,4,4,500017,REPUBLICAN,TOM COLE,76
OKLAHOMA,4,4,500018,DEMOCRAT,MARY BRANNON,84
OKLAHOMA,4,4,500018,REPUBLICAN,TOM COLE,378
OKLAHOMA,4,4,500020,DEMOCRAT,MARY BRANNON,167
OKLAHOMA,4,4,500020,REPUBLICAN,TOM COLE,748
OKLAHOMA,4,4,550022,DEMOCRAT,MARY BRANNON,100
OKLAHOMA,4,4,550022,REPUBLICAN,TOM COLE,614
OKLAHOMA,4,4,550023,DEMOCRAT,MARY BRANNON,191
OKLAHOMA,4,4,550023,REPUBLICAN,TOM COLE,775
OKLAHOMA,4,4,550026,DEMOCRAT,MARY BRANNON,109
OKLAHOMA,4,4,550026,REPUBLICAN,TOM COLE,508
OKLAHOMA,4,4,550027,DEMOCRAT,MARY BRANNON,42
OKLAHOMA,4,4,550027,REPUBLICAN,TOM COLE,136
OKLAHOMA,4,4,550080,DEMOCRAT,MARY BRANNON,584
OKLAHOMA,4,4,550080,REPUBLICAN,TOM COLE,798
OKLAHOMA,4,4,550081,DEMOCRAT,MARY BRANNON,257
OKLAHOMA,4,4,550081,REPUBLICAN,TOM COLE,441
OKLAHOMA,4,4,550082,DEMOCRAT,MARY BRANNON,157
OKLAHOMA,4,4,550082,REPUBLICAN,TOM COLE,210
OKLAHOMA,4,4,550083,DEMOCRAT,MARY BRANNON,350
OKLAHOMA,4,4,550083,REPUBLICAN,TOM COLE,542
OKLAHOMA,4,4,550084,DEMOCRAT,MARY BRANNON,232
OKLAHOMA,4,4,550084,REPUBLICAN,TOM COLE,383
OKLAHOMA,4,4,550085,DEMOCRAT,MARY BRANNON,362
OKLAHOMA,4,4,550085,REPUBLICAN,TOM COLE,539
OKLAHOMA,4,4,550086,DEMOCRAT,MARY BRANNON,417
OKLAHOMA,4,4,550086,REPUBLICAN,TOM COLE,660
OKLAHOMA,4,4,550087,DEMOCRAT,MARY BRANNON,253
OKLAHOMA,4,4,550087,REPUBLICAN,TOM COLE,240
OKLAHOMA,4,4,550088,DEMOCRAT,MARY BRANNON,232
OKLAHOMA,4,4,550088,REPUBLICAN,TOM COLE,105
OKLAHOMA,4,4,550091,DEMOCRAT,MARY BRANNON,83
OKLAHOMA,4,4,550091,REPUBLICAN,TOM COLE,104
OKLAHOMA,4,4,550092,DEMOCRAT,MARY BRANNON,484
OKLAHOMA,4,4,550092,REPUBLICAN,TOM COLE,689
OKLAHOMA,4,4,550093,DEMOCRAT,MARY BRANNON,162
OKLAHOMA,4,4,550093,REPUBLICAN,TOM COLE,459
OKLAHOMA,4,4,550094,DEMOCRAT,MARY BRANNON,240
OKLAHOMA,4,4,550094,REPUBLICAN,TOM COLE,666
OKLAHOMA,4,4,550095,DEMOCRAT,MARY BRANNON,178
OKLAHOMA,4,4,550095,REPUBLICAN,TOM COLE,509
OKLAHOMA,4,4,550096,DEMOCRAT,MARY BRANNON,365
OKLAHOMA,4,4,550096,REPUBLICAN,TOM COLE,639
OKLAHOMA,4,4,550097,DEMOCRAT,MARY BRANNON,211
OKLAHOMA,4,4,550097,REPUBLICAN,TOM COLE,480
OKLAHOMA,4,4,550098,DEMOCRAT,MARY BRANNON,337
OKLAHOMA,4,4,550098,REPUBLICAN,TOM COLE,1095
OKLAHOMA,4,4,550251,DEMOCRAT,MARY BRANNON,568
OKLAHOMA,4,4,550251,REPUBLICAN,TOM COLE,712
OKLAHOMA,4,4,550252,DEMOCRAT,MARY BRANNON,201
OKLAHOMA,4,4,550252,REPUBLICAN,TOM COLE,907
OKLAHOMA,4,4,550255,DEMOCRAT,MARY BRANNON,0
OKLAHOMA,4,4,550255,REPUBLICAN,TOM COLE,0
OKLAHOMA,4,4,559999,DEMOCRAT,MARY BRANNON,3638
OKLAHOMA,4,4,559999,REPUBLICAN,TOM COLE,2974
OKLAHOMA,4,4,620013,DEMOCRAT,MARY BRANNON,361
OKLAHOMA,4,4,620013,REPUBLICAN,TOM COLE,647
OKLAHOMA,4,4,620016,DEMOCRAT,MARY BRANNON,370
OKLAHOMA,4,4,620016,REPUBLICAN,TOM COLE,1047
OKLAHOMA,4,4,620022,DEMOCRAT,MARY BRANNON,262
OKLAHOMA,4,4,620022,REPUBLICAN,TOM COLE,490
OKLAHOMA,4,4,620025,DEMOCRAT,MARY BRANNON,342
OKLAHOMA,4,4,620025,REPUBLICAN,TOM COLE,1045
OKLAHOMA,4,4,620031,DEMOCRAT,MARY BRANNON,453
OKLAHOMA,4,4,620031,REPUBLICAN,TOM COLE,732
OKLAHOMA,4,4,620051,DEMOCRAT,MARY BRANNON,54
OKLAHOMA,4,4,620051,REPUBLICAN,TOM COLE,367
OKLAHOMA,4,4,620052,DEMOCRAT,MARY BRANNON,177
OKLAHOMA,4,4,620052,REPUBLICAN,TOM COLE,384
OKLAHOMA,4,4,620053,DEMOCRAT,MARY BRANNON,368
OKLAHOMA,4,4,620053,REPUBLICAN,TOM COLE,996
OKLAHOMA,4,4,620054,DEMOCRAT,MARY BRANNON,28
OKLAHOMA,4,4,620054,REPUBLICAN,TOM COLE,154
OKLAHOMA,4,4,620055,DEMOCRAT,MARY BRANNON,28
OKLAHOMA,4,4,620055,REPUBLICAN,TOM COLE,231
OKLAHOMA,4,4,620056,DEMOCRAT,MARY BRANNON,61
OKLAHOMA,4,4,620056,REPUBLICAN,TOM COLE,237
OKLAHOMA,4,4,620058,DEMOCRAT,MARY BRANNON,204
OKLAHOMA,4,4,620058,REPUBLICAN,TOM COLE,728
OKLAHOMA,4,4,620059,DEMOCRAT,MARY BRANNON,96
OKLAHOMA,4,4,620059,REPUBLICAN,TOM COLE,488
OKLAHOMA,4,4,620060,DEMOCRAT,MARY BRANNON,213
OKLAHOMA,4,4,620060,REPUBLICAN,TOM COLE,689
OKLAHOMA,4,4,620061,DEMOCRAT,MARY BRANNON,49
OKLAHOMA,4,4,620061,REPUBLICAN,TOM COLE,225
OKLAHOMA,4,4,620062,DEMOCRAT,MARY BRANNON,130
OKLAHOMA,4,4,620062,REPUBLICAN,TOM COLE,533
OKLAHOMA,4,4,620063,DEMOCRAT,MARY BRANNON,60
OKLAHOMA,4,4,620063,REPUBLICAN,TOM COLE,330
OKLAHOMA,4,4,620064,DEMOCRAT,MARY BRANNON,101
OKLAHOMA,4,4,620064,REPUBLICAN,TOM COLE,511
OKLAHOMA,4,4,620065,DEMOCRAT,MARY BRANNON,100
OKLAHOMA,4,4,620065,REPUBLICAN,TOM COLE,449
OKLAHOMA,4,4,620066,DEMOCRAT,MARY BRANNON,93
OKLAHOMA,4,4,620066,REPUBLICAN,TOM COLE,514
OKLAHOMA,4,4,620067,DEMOCRAT,MARY BRANNON,45
OKLAHOMA,4,4,620067,REPUBLICAN,TOM COLE,383
OKLAHOMA,4,4,690001,DEMOCRAT,MARY BRANNON,121
OKLAHOMA,4,4,690001,REPUBLICAN,TOM COLE,809
OKLAHOMA,4,4,690003,DEMOCRAT,MARY BRANNON,146
OKLAHOMA,4,4,690003,REPUBLICAN,TOM COLE,726
OKLAHOMA,4,4,690004,DEMOCRAT,MARY BRANNON,209
OKLAHOMA,4,4,690004,REPUBLICAN,TOM COLE,686
OKLAHOMA,4,4,690008,DEMOCRAT,MARY BRANNON,244
OKLAHOMA,4,4,690008,REPUBLICAN,TOM COLE,466
OKLAHOMA,4,4,690012,DEMOCRAT,MARY BRANNON,179
OKLAHOMA,4,4,690012,REPUBLICAN,TOM COLE,583
OKLAHOMA,4,4,690013,DEMOCRAT,MARY BRANNON,83
OKLAHOMA,4,4,690013,REPUBLICAN,TOM COLE,192
OKLAHOMA,4,4,690014,DEMOCRAT,MARY BRANNON,210
OKLAHOMA,4,4,690014,REPUBLICAN,TOM COLE,1131
OKLAHOMA,4,4,690015,DEMOCRAT,MARY BRANNON,33
OKLAHOMA,4,4,690015,REPUBLICAN,TOM COLE,203
OKLAHOMA,4,4,690016,DEMOCRAT,MARY BRANNON,239
OKLAHOMA,4,4,690016,REPUBLICAN,TOM COLE,1180
OKLAHOMA,4,4,690019,DEMOCRAT,MARY BRANNON,220
OKLAHOMA,4,4,690019,REPUBLICAN,TOM COLE,1155
OKLAHOMA,4,4,690032,DEMOCRAT,MARY BRANNON,168
OKLAHOMA,4,4,690032,REPUBLICAN,TOM COLE,949
OKLAHOMA,4,4,690033,DEMOCRAT,MARY BRANNON,181
OKLAHOMA,4,4,690033,REPUBLICAN,TOM COLE,1186
OKLAHOMA,4,4,690041,DEMOCRAT,MARY BRANNON,102
OKLAHOMA,4,4,690041,REPUBLICAN,TOM COLE,741
OKLAHOMA,4,4,690049,DEMOCRAT,MARY BRANNON,20
OKLAHOMA,4,4,690049,REPUBLICAN,TOM COLE,136
OKLAHOMA,4,4,690050,DEMOCRAT,MARY BRANNON,185
OKLAHOMA,4,4,690050,REPUBLICAN,TOM COLE,1049
OKLAHOMA,4,4,690051,DEMOCRAT,MARY BRANNON,34
OKLAHOMA,4,4,690051,REPUBLICAN,TOM COLE,373
OKLAHOMA,4,4,690052,DEMOCRAT,MARY BRANNON,30
OKLAHOMA,4,4,690052,REPUBLICAN,TOM COLE,174
OKLAHOMA,4,4,690053,DEMOCRAT,MARY BRANNON,22
OKLAHOMA,4,4,690053,REPUBLICAN,TOM COLE,188
OKLAHOMA,4,4,690054,DEMOCRAT,MARY BRANNON,41
OKLAHOMA,4,4,690054,REPUBLICAN,TOM COLE,244
OKLAHOMA,4,4,690055,DEMOCRAT,MARY BRANNON,42
