exporter,importer,sector,industry,year,trade
CAN,MEX,3,143,2017,19.185269
USA,MEX,3,143,2017,695.186959
CAN,USA,3,143,2017,273.858868
MEX,USA,3,143,2017,122.570305
MEX,CAN,3,143,2018,134.965478
USA,CAN,3,143,2018,972.361879
CAN,MEX,3,143,2018,22.798845
USA,MEX,3,143,2018,756.812812
CAN,USA,3,143,2018,468.975704
MEX,USA,3,143,2018,184.999892
MEX,CAN,3,143,2019,463.33902
USA,CAN,3,143,2019,1144.266117
CAN,MEX,3,143,2019,23.633064
USA,MEX,3,143,2019,802.343602
CAN,USA,3,143,2019,481.737617
MEX,USA,3,143,2019,314.848901
CAN,CAN,3,143,2010,757.655936
CAN,CAN,3,143,2011,1203.59424
CAN,CAN,3,143,2012,1001.76256
CAN,CAN,3,143,2013,537.487936
CAN,CAN,3,143,2014,588.192832
CAN,CAN,3,143,2015,1062.202688
CAN,CAN,3,143,2016,1411.645824
CAN,CAN,3,143,2017,1145.041792
CAN,CAN,3,143,2018,1578.504064
CAN,CAN,3,143,2019,1914.898048
MEX,MEX,3,143,2010,346.915104
MEX,MEX,3,143,2011,831.849856
MEX,MEX,3,143,2012,1178.801536
MEX,MEX,3,143,2013,1139.000192
MEX,MEX,3,143,2014,1643.694976
MEX,MEX,3,143,2015,1723.386624
MEX,MEX,3,143,2016,1500.310272
MEX,MEX,3,143,2017,1521.498624
MEX,MEX,3,143,2018,1635.57568
MEX,MEX,3,143,2019,1851.8592
USA,USA,3,143,2010,9181.085696
USA,USA,3,143,2011,10349.704192
USA,USA,3,143,2012,14366.431232
USA,USA,3,143,2013,16984.08448
USA,USA,3,143,2014,19776.487424
USA,USA,3,143,2015,19216.320512
USA,USA,3,143,2016,13561.254912
USA,USA,3,143,2017,13260.630016
USA,USA,3,143,2018,10165.849088
USA,USA,3,143,2019,9274.315776
MEX,CAN,3,144,2010,155.743827
USA,CAN,3,144,2010,4313.140663
CAN,MEX,3,144,2010,26.19604
USA,MEX,3,144,2010,405.404417
CAN,USA,3,144,2010,6431.849237
MEX,USA,3,144,2010,500.421213
MEX,CAN,3,144,2011,194.291513
USA,CAN,3,144,2011,4590.573231
CAN,MEX,3,144,2011,36.95461
USA,MEX,3,144,2011,543.024007
CAN,USA,3,144,2011,7279.73086
MEX,USA,3,144,2011,871.320114
MEX,CAN,3,144,2012,231.478152
USA,CAN,3,144,2012,4584.362033
CAN,MEX,3,144,2012,14.268139
USA,MEX,3,144,2012,674.3226
CAN,USA,3,144,2012,7978.203703
MEX,USA,3,144,2012,1177.256303
MEX,CAN,3,144,2013,334.96217
USA,CAN,3,144,2013,5177.995417
CAN,MEX,3,144,2013,7.598821
USA,MEX,3,144,2013,618.243624
CAN,USA,3,144,2013,8773.422386
MEX,USA,3,144,2013,1258.698192
MEX,CAN,3,144,2014,352.204286
USA,CAN,3,144,2014,6615.888373
CAN,MEX,3,144,2014,8.427665
USA,MEX,3,144,2014,836.742492
CAN,USA,3,144,2014,10270.09878
MEX,USA,3,144,2014,1630.043287
MEX,CAN,3,144,2015,347.761223
USA,CAN,3,144,2015,7289.62174
CAN,MEX,3,144,2015,73.179498
USA,MEX,3,144,2015,804.431949
CAN,USA,3,144,2015,10574.614516
MEX,USA,3,144,2015,1629.393116
MEX,CAN,3,144,2016,270.974317
USA,CAN,3,144,2016,6251.08832
CAN,MEX,3,144,2016,8.301381
USA,MEX,3,144,2016,1172.203407
CAN,USA,3,144,2016,8579.477694
MEX,USA,3,144,2016,1633.835519
MEX,CAN,3,144,2017,308.476363
USA,CAN,3,144,2017,6621.793422
CAN,MEX,3,144,2017,13.748899
USA,MEX,3,144,2017,1189.272998
CAN,USA,3,144,2017,8424.206142
MEX,USA,3,144,2017,1806.688624
MEX,CAN,3,144,2018,407.405531
USA,CAN,3,144,2018,7723.531625
CAN,MEX,3,144,2018,18.422746
USA,MEX,3,144,2018,1285.699681
CAN,USA,3,144,2018,9237.306439
MEX,USA,3,144,2018,2274.228318
MEX,CAN,3,144,2019,394.253246
USA,CAN,3,144,2019,8005.181675
CAN,MEX,3,144,2019,18.686243
USA,MEX,3,144,2019,1568.556202
CAN,USA,3,144,2019,10187.607193
MEX,USA,3,144,2019,2742.677886
CAN,CAN,3,144,2010,1608.775424
CAN,CAN,3,144,2011,1501.847168
CAN,CAN,3,144,2012,1885.648896
CAN,CAN,3,144,2013,1282.297344
CAN,CAN,3,144,2014,1770.72
CAN,CAN,3,144,2015,1370.706944
CAN,CAN,3,144,2016,662.741056
CAN,CAN,3,144,2019,760.734976
USA,USA,3,144,2010,91934.507008
USA,USA,3,144,2011,93107.437568
USA,USA,3,144,2012,103476.928512
USA,USA,3,144,2013,111997.001728
USA,USA,3,144,2014,108537.6512
USA,USA,3,144,2015,101661.523968
USA,USA,3,144,2016,86656.08192
USA,USA,3,144,2017,93785.260032
USA,USA,3,144,2018,90324.197376
USA,USA,3,144,2019,64608.956416
MEX,CAN,3,145,2010,1.006193
USA,CAN,3,145,2010,236.341877
CAN,MEX,3,145,2010,2.849054
USA,MEX,3,145,2010,37.863812
CAN,USA,3,145,2010,93.497557
MEX,USA,3,145,2010,24.140882
MEX,CAN,3,145,2011,1.360847
USA,CAN,3,145,2011,225.700737
CAN,MEX,3,145,2011,2.494275
USA,MEX,3,145,2011,48.980246
CAN,USA,3,145,2011,138.883885
MEX,USA,3,145,2011,27.240401
MEX,CAN,3,145,2012,1.816137
USA,CAN,3,145,2012,260.220155
CAN,MEX,3,145,2012,2.720252
USA,MEX,3,145,2012,40.650593
CAN,USA,3,145,2012,169.085994
MEX,USA,3,145,2012,27.115103
MEX,CAN,3,145,2013,1.646782
USA,CAN,3,145,2013,286.729394
CAN,MEX,3,145,2013,2.06632
USA,MEX,3,145,2013,59.155872
CAN,USA,3,145,2013,181.89504
MEX,USA,3,145,2013,27.252692
MEX,CAN,3,145,2014,2.169833
USA,CAN,3,145,2014,271.094972
CAN,MEX,3,145,2014,2.805929
USA,MEX,3,145,2014,62.059083
CAN,USA,3,145,2014,202.398446
MEX,USA,3,145,2014,28.396012
MEX,CAN,3,145,2015,2.102353
USA,CAN,3,145,2015,225.666445
CAN,MEX,3,145,2015,0.027087
USA,MEX,3,145,2015,64.087469
CAN,USA,3,145,2015,179.10584
MEX,USA,3,145,2015,26.031052
MEX,CAN,3,145,2016,2.055357
USA,CAN,3,145,2016,213.489172
CAN,MEX,3,145,2016,1.07424
USA,MEX,3,145,2016,60.200124
CAN,USA,3,145,2016,170.959794
MEX,USA,3,145,2016,23.938347
MEX,CAN,3,145,2017,1.432189
USA,CAN,3,145,2017,240.185811
CAN,MEX,3,145,2017,1.205584
USA,MEX,3,145,2017,61.448905
CAN,USA,3,145,2017,87.792238
MEX,USA,3,145,2017,28.597271
MEX,CAN,3,145,2018,5.56313
USA,CAN,3,145,2018,254.728168
CAN,MEX,3,145,2018,3.433684
USA,MEX,3,145,2018,68.898726
CAN,USA,3,145,2018,120.972884
MEX,USA,3,145,2018,37.920387
MEX,CAN,3,145,2019,19.337469
USA,CAN,3,145,2019,230.164324
CAN,MEX,3,145,2019,8.826848
USA,MEX,3,145,2019,68.714115
CAN,USA,3,145,2019,104.575306
MEX,USA,3,145,2019,109.251335
MEX,MEX,3,145,2010,96.823056
MEX,MEX,3,145,2011,155.457568
MEX,MEX,3,145,2012,218.520752
MEX,MEX,3,145,2013,179.039568
MEX,MEX,3,145,2014,175.133088
MEX,MEX,3,145,2015,429.61568
MEX,MEX,3,145,2016,474.919776
MEX,MEX,3,145,2017,576.81664
MEX,MEX,3,145,2018,652.0656
MEX,MEX,3,145,2019,716.99776
MEX,CAN,3,146,2010,2.404762
USA,CAN,3,146,2010,66.879118
CAN,MEX,3,146,2010,0.043514
USA,MEX,3,146,2010,8.041307
CAN,USA,3,146,2010,43.960092
MEX,USA,3,146,2010,91.805035
MEX,CAN,3,146,2011,2.341744
USA,CAN,3,146,2011,69.037842
CAN,MEX,3,146,2011,0.035423
USA,MEX,3,146,2011,8.559321
CAN,USA,3,146,2011,37.678912
MEX,USA,3,146,2011,83.524813
MEX,CAN,3,146,2012,3.183639
USA,CAN,3,146,2012,83.153262
CAN,MEX,3,146,2012,0.034996
USA,MEX,3,146,2012,8.471149
CAN,USA,3,146,2012,45.522295
MEX,USA,3,146,2012,79.231232
MEX,CAN,3,146,2013,4.127967
USA,CAN,3,146,2013,65.032378
CAN,MEX,3,146,2013,0.201391
USA,MEX,3,146,2013,7.140539
CAN,USA,3,146,2013,40.668787
MEX,USA,3,146,2013,81.374374
MEX,CAN,3,146,2014,4.316283
USA,CAN,3,146,2014,62.482826
CAN,MEX,3,146,2014,1.460844
USA,MEX,3,146,2014,7.257944
CAN,USA,3,146,2014,38.292634
MEX,USA,3,146,2014,83.925078
MEX,CAN,3,146,2015,4.676796
USA,CAN,3,146,2015,56.789944
CAN,MEX,3,146,2015,0.531088
USA,MEX,3,146,2015,8.304947
CAN,USA,3,146,2015,48.325197
MEX,USA,3,146,2015,79.187298
MEX,CAN,3,146,2016,5.036247
USA,CAN,3,146,2016,61.137339
CAN,MEX,3,146,2016,0.878823
USA,MEX,3,146,2016,7.097993
CAN,USA,3,146,2016,58.814838
MEX,USA,3,146,2016,74.872198
MEX,CAN,3,146,2017,6.573798
USA,CAN,3,146,2017,63.318863
CAN,MEX,3,146,2017,0.495401
USA,MEX,3,146,2017,12.629314
CAN,USA,3,146,2017,65.807158
MEX,USA,3,146,2017,91.369018
MEX,CAN,3,146,2018,7.648482
USA,CAN,3,146,2018,57.987653
CAN,MEX,3,146,2018,0.339561
USA,MEX,3,146,2018,8.852078
CAN,USA,3,146,2018,66.445952
MEX,USA,3,146,2018,99.967785
MEX,CAN,3,146,2019,7.257777
USA,CAN,3,146,2019,54.317579
CAN,MEX,3,146,2019,0.408674
USA,MEX,3,146,2019,8.44278
CAN,USA,3,146,2019,69.617572
MEX,USA,3,146,2019,80.953306
MEX,MEX,3,146,2010,25.029668
MEX,MEX,3,146,2011,47.360984
MEX,MEX,3,146,2012,61.089968
MEX,MEX,3,146,2013,43.842472
MEX,MEX,3,146,2014,19.412416
MEX,MEX,3,146,2015,47.420088
MEX,MEX,3,146,2016,41.471216
MEX,MEX,3,146,2017,21.0508
MEX,MEX,3,146,2018,8.793278
MEX,MEX,3,146,2019,31.212292
MEX,CAN,3,147,2010,1.740557
USA,CAN,3,147,2010,48.738424
CAN,MEX,3,147,2010,1.187113
USA,MEX,3,147,2010,25.892282
CAN,USA,3,147,2010,40.701056
MEX,USA,3,147,2010,20.020421
MEX,CAN,3,147,2011,3.050587
USA,CAN,3,147,2011,55.87049
CAN,MEX,3,147,2011,0.639498
USA,MEX,3,147,2011,25.183707
CAN,USA,3,147,2011,44.614688
MEX,USA,3,147,2011,25.623314
MEX,CAN,3,147,2012,3.926381
USA,CAN,3,147,2012,63.218618
CAN,MEX,3,147,2012,0.525461
USA,MEX,3,147,2012,25.680859
CAN,USA,3,147,2012,59.129866
MEX,USA,3,147,2012,24.903374
MEX,CAN,3,147,2013,4.641057
USA,CAN,3,147,2013,94.833245
CAN,MEX,3,147,2013,0.80092
USA,MEX,3,147,2013,28.484926
CAN,USA,3,147,2013,61.206688
MEX,USA,3,147,2013,35.463011
MEX,CAN,3,147,2014,3.782771
USA,CAN,3,147,2014,111.916096
CAN,MEX,3,147,2014,1.748918
USA,MEX,3,147,2014,30.611507
CAN,USA,3,147,2014,58.934516
MEX,USA,3,147,2014,41.476765
MEX,CAN,3,147,2015,4.124664
USA,CAN,3,147,2015,113.665412
CAN,MEX,3,147,2015,0.350345
USA,MEX,3,147,2015,37.765037
CAN,USA,3,147,2015,59.401418
MEX,USA,3,147,2015,42.814015
MEX,CAN,3,147,2016,1.683627
USA,CAN,3,147,2016,61.806664
CAN,MEX,3,147,2016,0.352654
USA,MEX,3,147,2016,41.620337
CAN,USA,3,147,2016,58.540433
MEX,USA,3,147,2016,56.149726
MEX,CAN,3,147,2017,2.581495
USA,CAN,3,147,2017,63.790607
CAN,MEX,3,147,2017,0.343299
USA,MEX,3,147,2017,50.706524
CAN,USA,3,147,2017,73.263797
MEX,USA,3,147,2017,36.701635
MEX,CAN,3,147,2018,1.77752
USA,CAN,3,147,2018,78.46922
CAN,MEX,3,147,2018,0.390181
USA,MEX,3,147,2018,50.748775
CAN,USA,3,147,2018,84.764645
MEX,USA,3,147,2018,46.659604
MEX,CAN,3,147,2019,3.605739
USA,CAN,3,147,2019,84.126624
CAN,MEX,3,147,2019,0.270531
USA,MEX,3,147,2019,50.238885
CAN,USA,3,147,2019,80.101845
MEX,USA,3,147,2019,66.749793
USA,USA,3,147,2010,6017.838592
USA,USA,3,147,2011,6821.07648
USA,USA,3,147,2012,7009.13408
USA,USA,3,147,2013,7676.363776
USA,USA,3,147,2014,8294.812672
USA,USA,3,147,2015,8804.078592
USA,USA,3,147,2016,7921.083392
USA,USA,3,147,2017,7896.53504
USA,USA,3,147,2018,8367.9616
USA,USA,3,147,2019,8586.322944
MEX,CAN,3,148,2010,711.623596
USA,CAN,3,148,2010,1990.43229
CAN,MEX,3,148,2010,105.614853
USA,MEX,3,148,2010,785.528806
CAN,USA,3,148,2010,2959.713751
MEX,USA,3,148,2010,4593.987194
MEX,CAN,3,148,2011,776.933981
USA,CAN,3,148,2011,2126.230417
CAN,MEX,3,148,2011,121.842054
USA,MEX,3,148,2011,927.012427
CAN,USA,3,148,2011,3201.131743
MEX,USA,3,148,2011,5121.460346
MEX,CAN,3,148,2012,948.527312
USA,CAN,3,148,2012,2298.433024
CAN,MEX,3,148,2012,148.723114
USA,MEX,3,148,2012,1195.762527
CAN,USA,3,148,2012,3284.274024
MEX,USA,3,148,2012,6325.027068
MEX,CAN,3,148,2013,908.004018
USA,CAN,3,148,2013,2284.531421
CAN,MEX,3,148,2013,162.559033
USA,MEX,3,148,2013,1517.214479
CAN,USA,3,148,2013,3298.739108
MEX,USA,3,148,2013,6863.154376
MEX,CAN,3,148,2014,913.667258
USA,CAN,3,148,2014,2336.989665
CAN,MEX,3,148,2014,226.945798
USA,MEX,3,148,2014,1405.878312
CAN,USA,3,148,2014,3480.645702
MEX,USA,3,148,2014,7620.21713
MEX,CAN,3,148,2015,882.733508
USA,CAN,3,148,2015,2282.952828
CAN,MEX,3,148,2015,239.724771
USA,MEX,3,148,2015,1422.111132
CAN,USA,3,148,2015,3662.894521
MEX,USA,3,148,2015,8454.165394
MEX,CAN,3,148,2016,1033.713063
USA,CAN,3,148,2016,2208.817236
CAN,MEX,3,148,2016,173.593749
USA,MEX,3,148,2016,1432.777597
CAN,USA,3,148,2016,3957.559562
MEX,USA,3,148,2016,8683.520669
MEX,CAN,3,148,2017,993.971212
USA,CAN,3,148,2017,2210.628152
CAN,MEX,3,148,2017,144.805831
USA,MEX,3,148,2017,1388.112215
CAN,USA,3,148,2017,3870.953825
MEX,USA,3,148,2017,8208.601611
MEX,CAN,3,148,2018,906.525018
USA,CAN,3,148,2018,2176.221465
CAN,MEX,3,148,2018,122.254011
USA,MEX,3,148,2018,1411.042068
CAN,USA,3,148,2018,4014.457141
MEX,USA,3,148,2018,8495.109813
MEX,CAN,3,148,2019,844.742651
USA,CAN,3,148,2019,2066.794797
CAN,MEX,3,148,2019,113.945108
USA,MEX,3,148,2019,1277.118908
CAN,USA,3,148,2019,4116.740185
MEX,USA,3,148,2019,8455.116575
CAN,CAN,3,148,2010,6509.198336
CAN,CAN,3,148,2011,6590.503936
CAN,CAN,3,148,2012,6377.479168
CAN,CAN,3,148,2013,6313.418752
CAN,CAN,3,148,2014,5566.502912
CAN,CAN,3,148,2015,4936.434176
CAN,CAN,3,148,2016,4777.766912
CAN,CAN,3,148,2017,5318.675968
CAN,CAN,3,148,2018,5908.922368
CAN,CAN,3,148,2019,5593.539584
USA,USA,3,148,2010,55803.22816
USA,USA,3,148,2011,59029.467136
USA,USA,3,148,2012,60936.146944
USA,USA,3,148,2013,62201.008128
USA,USA,3,148,2014,63434.252288
USA,USA,3,148,2015,67638.214656
USA,USA,3,148,2016,68622.331904
USA,USA,3,148,2017,68176.003072
USA,USA,3,148,2018,71363.9936
USA,USA,3,148,2019,68926.889984
MEX,CAN,3,149,2010,38.530561
USA,CAN,3,149,2010,489.730754
CAN,MEX,3,149,2010,3.777869
USA,MEX,3,149,2010,473.796467
CAN,USA,3,149,2010,219.977989
MEX,USA,3,149,2010,308.66866
MEX,CAN,3,149,2011,29.515443
USA,CAN,3,149,2011,566.516354
CAN,MEX,3,149,2011,1.844933
USA,MEX,3,149,2011,466.599412
CAN,USA,3,149,2011,202.299981
MEX,USA,3,149,2011,320.092052
MEX,CAN,3,149,2012,25.135173
USA,CAN,3,149,2012,604.121232
CAN,MEX,3,149,2012,1.813825
USA,MEX,3,149,2012,445.146575
CAN,USA,3,149,2012,215.772275
MEX,USA,3,149,2012,316.638618
MEX,CAN,3,149,2013,22.473098
USA,CAN,3,149,2013,599.252866
CAN,MEX,3,149,2013,1.638427
USA,MEX,3,149,2013,437.072874
CAN,USA,3,149,2013,334.520401
MEX,USA,3,149,2013,322.842833
MEX,CAN,3,149,2014,22.647794
USA,CAN,3,149,2014,1014.895497
CAN,MEX,3,149,2014,1.180902
USA,MEX,3,149,2014,479.754372
CAN,USA,3,149,2014,587.479108
MEX,USA,3,149,2014,354.614746
MEX,CAN,3,149,2015,27.404103
USA,CAN,3,149,2015,627.016007
CAN,MEX,3,149,2015,1.623413
USA,MEX,3,149,2015,528.979016
CAN,USA,3,149,2015,941.530093
MEX,USA,3,149,2015,338.000441
MEX,CAN,3,149,2016,26.87838
USA,CAN,3,149,2016,524.823807
CAN,MEX,3,149,2016,1.289492
USA,MEX,3,149,2016,270.134672
CAN,USA,3,149,2016,887.911127
MEX,USA,3,149,2016,233.127706
MEX,CAN,3,149,2017,20.039058
USA,CAN,3,149,2017,509.000463
CAN,MEX,3,149,2017,1.340814
USA,MEX,3,149,2017,216.980866
CAN,USA,3,149,2017,377.662397
MEX,USA,3,149,2017,218.104601
MEX,CAN,3,149,2018,19.449723
USA,CAN,3,149,2018,506.805082
CAN,MEX,3,149,2018,0.931293
USA,MEX,3,149,2018,241.892122
CAN,USA,3,149,2018,637.462224
MEX,USA,3,149,2018,246.126499
MEX,CAN,3,149,2019,16.800917
USA,CAN,3,149,2019,449.816941
CAN,MEX,3,149,2019,1.620161
USA,MEX,3,149,2019,173.494163
CAN,USA,3,149,2019,1368.606053
MEX,USA,3,149,2019,229.240099
MEX,CAN,3,150,2010,5.576462
USA,CAN,3,150,2010,68.36996
CAN,MEX,3,150,2010,0.891378
USA,MEX,3,150,2010,13.592853
CAN,USA,3,150,2010,45.632446
MEX,USA,3,150,2010,48.737813
MEX,CAN,3,150,2011,5.546206
USA,CAN,3,150,2011,80.205493
CAN,MEX,3,150,2011,0.761247
USA,MEX,3,150,2011,16.79768
CAN,USA,3,150,2011,46.902752
MEX,USA,3,150,2011,59.717595
MEX,CAN,3,150,2012,6.710213
USA,CAN,3,150,2012,82.111932
CAN,MEX,3,150,2012,1.241258
USA,MEX,3,150,2012,15.414991
CAN,USA,3,150,2012,43.724933
MEX,USA,3,150,2012,66.848576
MEX,CAN,3,150,2013,7.212736
USA,CAN,3,150,2013,82.203659
CAN,MEX,3,150,2013,0.881716
USA,MEX,3,150,2013,15.238679
CAN,USA,3,150,2013,40.618311
MEX,USA,3,150,2013,73.228582
MEX,CAN,3,150,2014,7.683801
USA,CAN,3,150,2014,74.803532
CAN,MEX,3,150,2014,0.837204
USA,MEX,3,150,2014,14.911042
CAN,USA,3,150,2014,40.630617
MEX,USA,3,150,2014,76.572507
MEX,CAN,3,150,2015,8.196688
USA,CAN,3,150,2015,69.143982
CAN,MEX,3,150,2015,0.888726
USA,MEX,3,150,2015,12.339356
CAN,USA,3,150,2015,42.332368
MEX,USA,3,150,2015,82.517942
MEX,CAN,3,150,2016,7.162298
USA,CAN,3,150,2016,62.467261
CAN,MEX,3,150,2016,0.51103
USA,MEX,3,150,2016,11.823846
CAN,USA,3,150,2016,41.56165
MEX,USA,3,150,2016,73.379626
MEX,CAN,3,150,2017,8.563619
USA,CAN,3,150,2017,61.647936
CAN,MEX,3,150,2017,0.576825
USA,MEX,3,150,2017,11.521572
CAN,USA,3,150,2017,40.568528
MEX,USA,3,150,2017,74.469847
MEX,CAN,3,150,2018,10.334321
USA,CAN,3,150,2018,65.354832
CAN,MEX,3,150,2018,0.491262
USA,MEX,3,150,2018,13.601563
CAN,USA,3,150,2018,44.185066
MEX,USA,3,150,2018,84.359284
MEX,CAN,3,150,2019,11.307074
USA,CAN,3,150,2019,66.918569
CAN,MEX,3,150,2019,0.623357
USA,MEX,3,150,2019,13.807359
CAN,USA,3,150,2019,42.727769
MEX,USA,3,150,2019,97.432795
MEX,MEX,3,150,2010,6.160386
USA,USA,3,150,2010,1023.79744
USA,USA,3,150,2011,1015.695552
USA,USA,3,150,2012,1067.85856
USA,USA,3,150,2013,1104.01472
USA,USA,3,150,2014,1281.446144
USA,USA,3,150,2015,1320.576768
USA,USA,3,150,2016,1284.010496
USA,USA,3,150,2017,1310.892288
USA,USA,3,150,2018,1452.461952
USA,USA,3,150,2019,1427.481728
MEX,CAN,3,151,2010,22.063066
USA,CAN,3,151,2010,343.257872
CAN,MEX,3,151,2010,1.370789
USA,MEX,3,151,2010,50.167793
CAN,USA,3,151,2010,191.610978
MEX,USA,3,151,2010,146.751619
MEX,CAN,3,151,2011,26.85521
USA,CAN,3,151,2011,339.26497
CAN,MEX,3,151,2011,1.193596
USA,MEX,3,151,2011,63.164806
CAN,USA,3,151,2011,206.644294
MEX,USA,3,151,2011,180.415476
MEX,CAN,3,151,2012,30.424624
USA,CAN,3,151,2012,341.049148
CAN,MEX,3,151,2012,1.456313
USA,MEX,3,151,2012,69.698351
CAN,USA,3,151,2012,171.831954
MEX,USA,3,151,2012,226.269602
MEX,CAN,3,151,2013,22.689824
USA,CAN,3,151,2013,365.461447
CAN,MEX,3,151,2013,1.172382
USA,MEX,3,151,2013,64.208295
CAN,USA,3,151,2013,165.678926
MEX,USA,3,151,2013,177.767355
MEX,CAN,3,151,2014,23.580994
USA,CAN,3,151,2014,354.457918
CAN,MEX,3,151,2014,0.987747
USA,MEX,3,151,2014,70.011137
CAN,USA,3,151,2014,163.056829
MEX,USA,3,151,2014,151.933103
MEX,CAN,3,151,2015,13.093849
USA,CAN,3,151,2015,318.846499
CAN,MEX,3,151,2015,1.027653
USA,MEX,3,151,2015,70.661796
CAN,USA,3,151,2015,183.246307
MEX,USA,3,151,2015,148.082595
MEX,CAN,3,151,2016,9.72663
USA,CAN,3,151,2016,302.125474
CAN,MEX,3,151,2016,1.225187
USA,MEX,3,151,2016,66.911362
CAN,USA,3,151,2016,187.87634
MEX,USA,3,151,2016,177.781096
MEX,CAN,3,151,2017,8.700572
USA,CAN,3,151,2017,307.280555
CAN,MEX,3,151,2017,2.085743
USA,MEX,3,151,2017,68.513383
CAN,USA,3,151,2017,182.813281
MEX,USA,3,151,2017,234.742969
MEX,CAN,3,151,2018,9.441308
USA,CAN,3,151,2018,313.356605
CAN,MEX,3,151,2018,1.285204
USA,MEX,3,151,2018,68.831503
CAN,USA,3,151,2018,182.288427
MEX,USA,3,151,2018,228.375736
MEX,CAN,3,151,2019,13.088091
USA,CAN,3,151,2019,307.127704
CAN,MEX,3,151,2019,0.790301
USA,MEX,3,151,2019,76.86165
CAN,USA,3,151,2019,203.736135
MEX,USA,3,151,2019,220.590457
CAN,CAN,3,151,2010,558.22272
CAN,CAN,3,151,2011,499.227136
CAN,CAN,3,151,2012,574.1632
CAN,CAN,3,151,2014,826.9888
CAN,CAN,3,151,2015,742.132096
CAN,CAN,3,151,2016,568.799424
CAN,CAN,3,151,2017,534.094976
CAN,CAN,3,151,2018,667.103808
CAN,CAN,3,151,2019,908.892672
USA,USA,3,151,2010,8405.30944
USA,USA,3,151,2011,8845.0048
USA,USA,3,151,2012,8632.085504
USA,USA,3,151,2013,8778.543104
USA,USA,3,151,2014,8735.465472
USA,USA,3,151,2015,8712.930304
USA,USA,3,151,2016,8969.079808
USA,USA,3,151,2017,8285.09184
USA,USA,3,151,2018,8587.148288
USA,USA,3,151,2019,9140.872192
MEX,CAN,3,152,2010,22.649862
USA,CAN,3,152,2010,540.985623
CAN,MEX,3,152,2010,8.364082
USA,MEX,3,152,2010,317.3997
CAN,USA,3,152,2010,277.290806
MEX,USA,3,152,2010,382.661759
MEX,CAN,3,152,2011,51.09689
USA,CAN,3,152,2011,448.047733
CAN,MEX,3,152,2011,18.172649
USA,MEX,3,152,2011,203.666973
CAN,USA,3,152,2011,341.574962
MEX,USA,3,152,2011,470.664119
MEX,CAN,3,152,2012,114.571842
USA,CAN,3,152,2012,589.122957
CAN,MEX,3,152,2012,15.193546
USA,MEX,3,152,2012,146.694651
CAN,USA,3,152,2012,251.514196
MEX,USA,3,152,2012,712.935522
MEX,CAN,3,152,2013,135.145352
USA,CAN,3,152,2013,570.988733
CAN,MEX,3,152,2013,17.049419
USA,MEX,3,152,2013,130.291439
CAN,USA,3,152,2013,367.554317
MEX,USA,3,152,2013,753.327199
MEX,CAN,3,152,2014,160.285138
USA,CAN,3,152,2014,418.904904
CAN,MEX,3,152,2014,13.994085
USA,MEX,3,152,2014,117.232107
CAN,USA,3,152,2014,218.427412
MEX,USA,3,152,2014,803.807174
MEX,CAN,3,152,2015,160.415415
USA,CAN,3,152,2015,382.622666
CAN,MEX,3,152,2015,11.709948
USA,MEX,3,152,2015,119.441108
CAN,USA,3,152,2015,188.404371
MEX,USA,3,152,2015,829.100176
MEX,CAN,3,152,2016,161.129426
USA,CAN,3,152,2016,401.618679
CAN,MEX,3,152,2016,10.851455
USA,MEX,3,152,2016,145.11301
CAN,USA,3,152,2016,171.505935
MEX,USA,3,152,2016,780.49855
MEX,CAN,3,152,2017,168.931656
USA,CAN,3,152,2017,392.058372
CAN,MEX,3,152,2017,14.5067
USA,MEX,3,152,2017,156.39578
CAN,USA,3,152,2017,114.736884
MEX,USA,3,152,2017,795.16177
MEX,CAN,3,152,2018,182.49863
USA,CAN,3,152,2018,513.304697
CAN,MEX,3,152,2018,14.387373
USA,MEX,3,152,2018,178.463263
CAN,USA,3,152,2018,85.35634
MEX,USA,3,152,2018,835.654444
MEX,CAN,3,152,2019,146.579927
USA,CAN,3,152,2019,484.943359
CAN,MEX,3,152,2019,12.507774
USA,MEX,3,152,2019,146.186142
CAN,USA,3,152,2019,79.388904
MEX,USA,3,152,2019,682.801895
CAN,CAN,3,152,2018,7.567583
CAN,CAN,3,152,2019,6.592596
MEX,CAN,3,153,2010,35.456289
USA,CAN,3,153,2010,375.349392
CAN,MEX,3,153,2010,4.831695
USA,MEX,3,153,2010,307.332995
CAN,USA,3,153,2010,274.271745
MEX,USA,3,153,2010,407.38464
MEX,CAN,3,153,2011,33.049853
USA,CAN,3,153,2011,404.555793
CAN,MEX,3,153,2011,27.057563
USA,MEX,3,153,2011,337.052889
CAN,USA,3,153,2011,284.664473
MEX,USA,3,153,2011,423.772835
MEX,CAN,3,153,2012,36.623911
USA,CAN,3,153,2012,395.568694
CAN,MEX,3,153,2012,11.222883
USA,MEX,3,153,2012,360.810576
CAN,USA,3,153,2012,263.364053
MEX,USA,3,153,2012,467.248489
MEX,CAN,3,153,2013,36.120034
USA,CAN,3,153,2013,395.087205
CAN,MEX,3,153,2013,9.908665
USA,MEX,3,153,2013,316.413095
CAN,USA,3,153,2013,265.55233
MEX,USA,3,153,2013,470.93042
MEX,CAN,3,153,2014,38.663711
USA,CAN,3,153,2014,429.53439
CAN,MEX,3,153,2014,6.231814
USA,MEX,3,153,2014,324.093545
CAN,USA,3,153,2014,282.67712
MEX,USA,3,153,2014,513.777362
